Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 498.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 500.987244, -0.771219, 1016.441589, -0.254988, 0.009140, -0.061028, 19.480000, 0, 0, 1.000000, 1
2, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 498.887726, -0.249806, 564.334229, -0.280008, 0.010242, -0.059110, 18.219999, 0, 0, 1.000000, 1
3, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1244.873291, -0.025800, 112.756165, 0.104417, -0.000005, -0.016656, 11.990000, 0, 0, 0.000000, 0
4, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 499.931793, -0.511821, 790.263916, -0.224070, 0.007495, -0.071455, 18.330000, 0, 0, 1.000000, 1
5, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 497.844482, -0.023370, 112.656181, -0.126229, 0.016739, -0.013218, 16.510000, 0, 0, 0.000000, 0
6, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1244.251343, -0.139237, 338.588593, 0.246767, -0.000072, -0.043457, 12.180000, 0, 0, 1.000000, 1
7, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 498.158600, -0.081183, 338.351196, -0.127512, 0.012613, -0.028828, 17.709999, 0, 0, 0.000000, 0
8, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1243.101074, -0.350126, 564.569885, 0.347978, -0.000147, -0.063722, 16.129999, 0, 0, 0.000000, 0
9, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 995.832397, -0.035249, 112.605469, 0.133261, -0.000015, -0.022114, 10.840000, 0, 0, 0.000000, 0
10, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 995.026733, -0.185614, 338.300354, 0.314727, -0.000124, -0.056400, 12.190000, 0, 0, 0.000000, 0
11, 1245.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1241.635986, -0.619891, 790.726685, 0.385278, -0.000175, -0.072328, 22.059999, 0, 0, 0.000000, 0
12, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 993.535583, -0.462527, 564.118225, 0.458080, -0.000281, -0.084124, 14.650000, 0, 0, 0.000000, 0
13, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 746.869324, -0.026978, 112.717468, 0.104049, -0.000012, -0.017901, 9.920000, 0, 0, 0.000000, 0
14, 996.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 991.532715, -0.834698, 790.056519, 0.559203, -0.000432, -0.103821, 15.900000, 0, 0, 0.000000, 0
15, 996.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 989.220276, -1.264704, 1016.193115, 0.606502, -0.000506, -0.113543, 21.500000, 0, 0, 0.000000, 0
16, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 252.141602, -0.142910, 114.440041, -1.342064, 0.024267, -0.011376, 6.450000, 0, 0, 0.000000, 0
17, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.963623, -0.013934, 112.926048, 0.037837, -0.000009, -0.011332, 17.190001, 0, 0, 0.000000, 0
18, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1493.734741, -0.081693, 339.011749, 0.099083, -0.000046, -0.023720, 20.350000, 0, 0, 0.000000, 0
19, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 257.885498, -0.005490, 340.286377, -1.408719, -0.020290, 0.023596, 9.770000, 0, 0, 0.000000, 0
20, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 746.245605, -0.145674, 338.546509, 0.245568, -0.000081, -0.045195, 11.200000, 0, 0, 0.000000, 0
21, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 745.100037, -0.363504, 564.516968, 0.348128, -0.000170, -0.065671, 14.090000, 0, 0, 0.000000, 0
22, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 263.371460, 0.151922, 566.265686, -1.315240, -0.016602, 0.056617, 12.750000, 0, 0, 0.000000, 0
23, 1494.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1493.291748, -0.186730, 565.193237, 0.118875, -0.000045, -0.028470, 23.240000, 0, 0, 0.000000, 0
24, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 268.805969, 0.411552, 792.341309, -1.296905, 0.004810, 0.060511, 8.240000, 0, 0, 0.000000, 0
25, 747.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 743.633240, -0.641323, 790.671814, 0.386553, -0.000201, -0.074393, 20.260000, 0, 0, 0.000000, 0
