Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 995.862244, -0.104918, 338.824493, -0.019078, 0.000050, -0.032464, 22.100000, 0, 0, 1.000000, 1
2, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1244.955933, -0.009022, 112.985680, 0.035742, -0.000002, -0.005945, 23.969999, 0, 0, 0.000000, 0
3, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 995.906128, -0.018243, 112.864609, 0.044104, -0.000014, -0.014560, 21.129999, 0, 0, 0.000000, 0
4, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1244.684448, -0.061935, 338.899170, 0.134823, -0.000028, -0.023692, 10.080000, 0, 0, 0.000000, 0
5, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1243.962280, -0.199328, 564.774963, 0.262650, -0.000108, -0.048068, 8.530000, 0, 0, 0.000000, 0
6, 1245.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 1241.460449, -0.700855, 1016.937866, 0.305134, -0.000100, -0.072450, 11.580000, 0, 0, 1.000000, 1
7, 1245.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1242.765503, -0.424987, 790.795593, 0.347316, -0.000187, -0.066260, 11.070000, 0, 0, 0.000000, 0
8, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 251.632767, -0.071149, 114.743004, -1.356911, 0.000088, -0.009718, 14.240000, 0, 0, 0.000000, 0
9, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 257.408081, -0.068151, 340.883179, -1.587313, -0.024476, -0.005965, 18.930000, 0, 0, 0.000000, 0
10, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 497.888336, -0.027638, 112.472588, -0.111341, 0.018627, -0.015339, 5.830000, 0, 0, 0.000000, 0
11, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 498.119659, -0.119280, 338.407837, 0.050328, 0.017654, -0.030385, 16.450001, 0, 0, 0.000000, 0
12, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 746.813782, -0.040341, 112.195312, 0.045169, 0.000062, -0.024635, 5.410000, 0, 0, 0.000000, 0
13, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.968872, -0.011383, 112.982803, 0.034644, -0.000000, -0.009288, 20.090000, 0, 0, 0.000000, 0
14, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1493.769653, -0.067283, 339.100922, 0.082900, -0.000027, -0.019519, 20.280001, 0, 0, 0.000000, 0
15, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 746.220154, -0.215350, 337.543823, 0.259620, -0.000097, -0.065703, 7.260000, 0, 0, 0.000000, 0
16, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 995.831238, -0.260707, 564.865845, 0.043824, 0.000000, -0.046360, 22.290001, 0, 0, 0.000000, 0
17, 1494.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1493.396118, -0.154346, 565.287720, 0.098877, -0.000032, -0.023514, 20.280001, 0, 0, 0.000000, 0
18, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 264.730011, -0.143095, 566.790955, -1.957791, 0.014858, -0.011441, 7.910000, 0, 0, 0.000000, 0
19, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 272.176331, -0.210487, 792.646362, -1.786277, 0.017556, -0.024625, 16.320000, 0, 0, 0.000000, 0
20, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 744.870605, -0.538779, 563.150208, 0.432482, -0.000361, -0.098005, 9.740000, 0, 0, 0.000000, 0
21, 996.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 995.593262, -0.457831, 791.032166, 0.074174, -0.000040, -0.052038, 24.000000, 0, 0, 0.000000, 0
22, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 497.862915, -0.257253, 564.574463, 0.102459, 0.016784, -0.037828, 17.190001, 0, 0, 0.000000, 0
23, 747.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 742.915771, -0.976439, 788.895447, 0.568696, -0.000647, -0.123359, 10.430000, 0, 0, 0.000000, 0
24, 747.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 740.529358, -1.490635, 1015.003235, 0.641806, -0.000821, -0.136813, 23.719999, 0, 0, 0.000000, 0
25, 249.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 279.437714, -0.292023, 1018.704346, -1.826035, 0.017490, -0.017256, 10.000000, 0, 0, 0.000000, 0
