Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.882690, -0.024771, 112.734856, 0.084548, -0.000008, -0.015795, 19.450001, 0, 0, 0.000000, 0
2, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1493.335205, -0.133993, 338.532898, 0.220868, -0.000069, -0.042034, 19.580000, 0, 0, 0.000000, 0
3, 1494.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1492.260620, -0.344063, 564.416321, 0.340048, -0.000167, -0.065319, 21.410000, 0, 0, 1.000000, 1
4, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 498.700867, -0.470379, 564.222778, -0.227488, 0.002853, -0.079912, 21.320000, 0, 0, 1.000000, 1
5, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 497.942169, -0.193631, 338.214752, -0.146010, 0.002223, -0.060157, 11.910000, 0, 0, 1.000000, 1
6, 1494.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1490.760254, -0.635375, 790.421997, 0.423952, -0.000260, -0.081884, 23.090000, 0, 0, 1.000000, 1
7, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 497.807922, -0.033911, 112.479736, 0.037644, 0.001075, -0.023975, 8.350000, 0, 0, 0.000000, 0
8, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 251.132858, -0.051439, 114.616425, -1.117199, 0.001810, -0.006565, 19.139999, 0, 0, 0.000000, 0
9, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 499.521637, -0.802679, 790.375610, -0.172112, 0.003393, -0.087095, 21.760000, 0, 0, 0.000000, 0
10, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1244.964478, -0.013668, 112.945061, 0.038258, -0.000003, -0.011032, 16.180000, 0, 0, 0.000000, 0
11, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 256.238739, 0.005035, 340.429108, -1.410788, 0.011542, 0.013354, 9.740000, 0, 0, 0.000000, 0
12, 1494.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 1488.996216, -0.975940, 1016.573669, 0.464024, -0.000317, -0.090070, 23.250000, 0, 0, 0.000000, 0
13, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1244.741089, -0.078514, 339.049408, 0.093011, -0.000036, -0.022244, 19.340000, 0, 0, 0.000000, 0
14, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 261.818024, 0.132420, 566.338440, -1.412222, 0.006623, 0.045412, 13.360000, 0, 0, 0.000000, 0
15, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 995.964233, -0.013529, 112.935104, 0.037739, -0.000006, -0.011036, 14.600000, 0, 0, 0.000000, 0
16, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1244.324463, -0.177017, 565.233704, 0.111073, -0.000044, -0.026616, 19.420000, 0, 0, 0.000000, 0
17, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 746.849243, -0.033293, 112.506470, 0.083783, 0.000005, -0.020880, 10.030000, 0, 0, 0.000000, 0
18, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 995.738831, -0.079295, 339.028320, 0.096275, -0.000042, -0.022934, 17.190001, 0, 0, 0.000000, 0
19, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 746.255859, -0.169027, 338.272308, 0.236149, -0.000093, -0.049463, 15.950000, 0, 0, 0.000000, 0
20, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 995.307983, -0.180921, 565.210938, 0.115319, -0.000052, -0.027528, 18.780001, 0, 0, 0.000000, 0
21, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 267.730988, 0.342707, 792.334961, -1.492286, 0.003017, 0.060100, 11.270000, 0, 0, 0.000000, 0
22, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 745.133240, -0.404273, 564.165283, 0.342551, -0.000205, -0.070153, 16.910000, 0, 0, 0.000000, 0
23, 747.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 743.632019, -0.712128, 790.167725, 0.421535, -0.000315, -0.085434, 16.510000, 0, 0, 0.000000, 0
24, 249.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 273.696167, 0.602272, 1018.444336, -1.417241, 0.003949, 0.051207, 9.000000, 0, 0, 0.000000, 0
25, 747.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 741.880066, -1.066404, 1016.316528, 0.463132, -0.000384, -0.093591, 15.940000, 0, 0, 0.000000, 0
