Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1244.878540, -0.026700, 112.635620, 0.065359, 0.000011, -0.016920, 15.980000, 0, 0, 0.000000, 0
2, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 261.172150, -0.488089, 790.352478, -0.922189, 0.006095, -0.011438, 15.990000, 0, 0, 1.000000, 1
3, 249.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 264.719940, -0.559677, 1016.529297, -0.861762, 0.005978, -0.021478, 16.480000, 0, 0, 1.000000, 1
4, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 253.757858, -0.250610, 338.549622, -0.920977, 0.015745, -0.062727, 14.510000, 0, 0, 1.000000, 1
5, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1244.387573, -0.141501, 338.391144, 0.200803, -0.000065, -0.043408, 19.110001, 0, 0, 1.000000, 1
6, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 250.252151, 0.001009, 112.511002, -0.730548, -0.041299, -0.034589, 8.200000, 0, 0, 1.000000, 1
7, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 257.449615, -0.416347, 564.396973, -0.882525, 0.010719, -0.023658, 15.500000, 0, 0, 1.000000, 1
8, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 497.900787, -0.020451, 112.556549, -0.035831, 0.003271, -0.011980, 12.390000, 0, 0, 0.000000, 0
9, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1243.385742, -0.357585, 564.220276, 0.321785, -0.000192, -0.067172, 19.330000, 0, 0, 0.000000, 0
10, 1245.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1241.953003, -0.657136, 790.211670, 0.409957, -0.000307, -0.084247, 23.500000, 0, 0, 0.000000, 0
11, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 497.806885, -0.101258, 338.323761, 0.053459, 0.005676, -0.029702, 19.170000, 0, 0, 0.000000, 0
12, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.969482, -0.011175, 112.984901, 0.033938, 0.000001, -0.009138, 21.110001, 0, 0, 0.000000, 0
13, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1493.773315, -0.066581, 339.101715, 0.082437, -0.000029, -0.019457, 20.709999, 0, 0, 0.000000, 0
14, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 497.405151, -0.255887, 563.938843, 0.111238, 0.009337, -0.050425, 11.010000, 0, 0, 0.000000, 0
15, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 746.802673, -0.040763, 112.507370, 0.155477, -0.000034, -0.025608, 6.930000, 0, 0, 0.000000, 0
16, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 745.897339, -0.206822, 338.229950, 0.338652, -0.000164, -0.060795, 9.990000, 0, 0, 0.000000, 0
17, 1494.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1493.401733, -0.153449, 565.288391, 0.098365, -0.000029, -0.023454, 21.250000, 0, 0, 0.000000, 0
18, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 995.853210, -0.030265, 112.729553, 0.131631, -0.000023, -0.021046, 6.530000, 0, 0, 0.000000, 0
19, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 496.699951, -0.497966, 789.872009, 0.213383, 0.022190, -0.067114, 21.080000, 0, 0, 0.000000, 0
20, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 744.371399, -0.487840, 564.211670, 0.441446, -0.000271, -0.081570, 16.520000, 0, 0, 0.000000, 0
21, 1245.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 1240.245728, -1.007033, 1016.361450, 0.451343, -0.000373, -0.092481, 23.690001, 0, 0, 0.000000, 0
22, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 995.175537, -0.151838, 338.759949, 0.227502, -0.000061, -0.041373, 13.010000, 0, 0, 0.000000, 0
23, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 994.203735, -0.330004, 564.932312, 0.254688, -0.000067, -0.048276, 16.400000, 0, 0, 0.000000, 0
24, 498.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 495.920898, -0.745151, 1015.994446, 0.256409, 0.004214, -0.074364, 19.180000, 0, 0, 0.000000, 0
25, 747.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 742.537109, -0.827458, 790.364563, 0.480512, -0.000319, -0.090031, 18.809999, 0, 0, 0.000000, 0
