Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1493.957642, -0.020731, 339.272919, 0.002843, -0.000001, -0.003860, 22.760000, 0, 0, 1.000000, 1
2, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1241.307373, -0.724331, 563.593140, 0.402961, -0.000086, -0.114139, 13.720000, 0, 0, 1.000000, 1
3, 1245.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 1237.675049, -1.751769, 1015.693054, 0.444058, -0.000125, -0.140651, 16.540001, 0, 0, 1.000000, 1
4, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1244.668701, -0.065167, 112.224937, 0.287931, -0.000133, -0.040815, 5.530000, 0, 0, 0.000000, 0
5, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.980713, -0.005306, 113.079315, 0.007782, -0.000009, -0.003264, 20.200001, 0, 0, 0.000000, 0
6, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1243.127441, -0.319167, 337.828247, 0.523661, -0.000376, -0.090922, 9.810000, 0, 0, 1.000000, 1
7, 1245.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1239.535156, -1.211638, 789.559021, 0.493663, -0.000272, -0.132326, 14.400000, 0, 0, 1.000000, 1
8, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 746.846741, -0.033608, 112.487373, 0.088924, 0.000002, -0.020952, 9.290000, 0, 0, 0.000000, 0
9, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 746.193115, -0.179708, 338.088104, 0.274969, -0.000138, -0.056194, 11.220000, 0, 0, 0.000000, 0
10, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 744.896667, -0.445606, 564.034973, 0.393153, -0.000278, -0.078677, 21.700001, 0, 0, 0.000000, 0
11, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 995.963745, -0.013751, 112.918327, 0.035857, -0.000005, -0.011080, 13.520000, 0, 0, 0.000000, 0
12, 747.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 743.233398, -0.778311, 790.130066, 0.447910, -0.000357, -0.089459, 19.879999, 0, 0, 0.000000, 0
13, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 995.734314, -0.083559, 338.966339, 0.107012, -0.000059, -0.025714, 13.530000, 0, 0, 0.000000, 0
14, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 250.053238, 0.116794, 112.579201, -0.632062, -0.057823, -0.012855, 8.830000, 0, 0, 0.000000, 0
15, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 995.254517, -0.198125, 565.142883, 0.130274, -0.000068, -0.031257, 20.490000, 0, 0, 0.000000, 0
16, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 252.419830, 0.157058, 338.424072, -0.632522, -0.058933, 0.035409, 15.040000, 0, 0, 0.000000, 0
17, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 254.947510, 0.364350, 564.365601, -0.626571, -0.059404, 0.070278, 16.799999, 0, 0, 0.000000, 0
18, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 257.654236, 0.717018, 790.214172, -0.599733, -0.053410, 0.110576, 9.640000, 0, 0, 0.000000, 0
19, 249.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 259.706757, 1.123002, 1016.338379, -0.532203, -0.050725, 0.097776, 19.139999, 0, 0, 0.000000, 0
20, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 497.779724, -0.040022, 112.517235, 0.164900, -0.009824, -0.025408, 7.350000, 0, 0, 0.000000, 0
21, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 496.898438, -0.189802, 338.451233, 0.285951, -0.015061, -0.051040, 17.750000, 0, 0, 0.000000, 0
22, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 495.517273, -0.433125, 564.179077, 0.411881, -0.025653, -0.075053, 7.110000, 0, 0, 0.000000, 0
23, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 493.565460, -0.778974, 789.789978, 0.549689, -0.039531, -0.106406, 5.880000, 0, 0, 0.000000, 0
24, 498.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 491.055450, -1.249951, 1015.866577, 0.623155, -0.017333, -0.122250, 20.450001, 0, 0, 0.000000, 0
25, 747.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 741.392090, -1.144886, 1016.290100, 0.481617, -0.000417, -0.095902, 7.730000, 0, 0, 0.000000, 0
