Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 498.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 499.391602, -0.558539, 1016.047180, -0.050552, 0.001172, -0.043160, 18.450001, 0, 0, 1.000000, 1
2, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 249.586731, -0.007618, 112.592339, -0.263880, -0.001251, -0.001313, 9.500000, 0, 0, 0.000000, 0
3, 1494.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1491.698364, -0.592249, 563.453552, 0.196888, 0.000118, -0.109686, 10.030000, 0, 0, 1.000000, 1
4, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 497.990875, -0.009449, 112.601822, -0.157819, -0.000099, -0.008275, 12.800000, 0, 0, 0.000000, 0
5, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 498.438171, -0.065426, 338.195282, -0.150086, -0.000343, -0.022677, 12.790000, 0, 0, 0.000000, 0
6, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.786987, -0.044325, 112.475098, 0.156382, -0.000037, -0.028161, 8.680000, 0, 0, 0.000000, 0
7, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 498.881958, -0.184159, 563.953369, -0.081851, -0.000652, -0.038774, 14.880000, 0, 0, 1.000000, 1
8, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1492.796875, -0.235241, 337.970367, 0.365931, -0.000223, -0.072764, 9.260000, 0, 0, 1.000000, 1
9, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 499.307068, -0.366959, 789.892212, -0.007510, -0.000589, -0.052628, 15.720000, 0, 0, 1.000000, 1
10, 1494.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1490.679688, -1.073502, 789.376404, 0.318238, -0.000124, -0.133379, 20.760000, 0, 0, 1.000000, 1
11, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 250.584137, 0.023984, 338.696259, -0.285002, 0.000411, 0.021697, 19.879999, 0, 0, 0.000000, 0
12, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 746.950317, -0.010164, 112.966141, 0.038859, 0.000001, -0.006325, 19.480000, 0, 0, 0.000000, 0
13, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1244.864502, -0.028191, 112.729485, 0.112363, -0.000013, -0.018731, 13.960000, 0, 0, 0.000000, 0
14, 1494.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 1489.327271, -1.618517, 1015.519714, 0.364998, -0.000246, -0.142125, 23.559999, 0, 0, 0.000000, 0
15, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 746.642029, -0.069143, 338.805969, 0.153313, -0.000025, -0.026554, 7.970000, 0, 0, 0.000000, 0
16, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 995.884521, -0.024742, 112.844276, 0.107611, -0.000013, -0.017066, 8.480000, 0, 0, 0.000000, 0
17, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1244.233398, -0.145727, 338.649323, 0.234245, -0.000066, -0.042607, 19.240000, 0, 0, 0.000000, 0
18, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 251.691437, 0.132749, 564.864929, -0.268314, -0.000769, 0.033405, 23.790001, 0, 0, 0.000000, 0
19, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 995.327881, -0.125409, 338.895355, 0.191836, -0.000035, -0.034683, 12.590000, 0, 0, 0.000000, 0
20, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 745.780640, -0.231133, 564.507629, 0.325747, -0.000150, -0.058593, 5.980000, 0, 0, 0.000000, 0
21, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 994.501587, -0.276632, 565.071533, 0.215584, -0.000029, -0.041169, 17.100000, 0, 0, 0.000000, 0
22, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1243.169800, -0.344911, 564.695496, 0.311648, -0.000126, -0.058197, 22.430000, 0, 0, 0.000000, 0
23, 1245.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1241.857788, -0.590200, 790.860962, 0.344445, -0.000142, -0.065422, 21.610001, 0, 0, 0.000000, 0
24, 747.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 744.315247, -0.502240, 790.547180, 0.418418, -0.000236, -0.078318, 14.100000, 0, 0, 0.000000, 0
25, 747.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 742.578918, -0.826495, 1016.710327, 0.453429, -0.000282, -0.085492, 9.150000, 0, 0, 0.000000, 0
