idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,0,22.8,0,22.8,1,0,20
2,6,0,0,23.62,3,323.62,2,1.0,20
3,5,0,0,18.78,1,118.78,3,0,20
4,2,0,1,9.82,1,109.82,4,0,20
5,6,0,1,6.04,3,306.04,5,1.0,20
6,3,0,0,7.56,1,107.56,6,0,20
7,5,0,1,23.89,2,223.89,7,0,20
8,3,0,1,6.14,2,206.14,8,0,20
9,3,0,2,13.38,2,213.38,9,0,20
10,2,0,2,19.52,1,119.52,10,0,20
11,2,0,3,15.45,3,315.45,11,0,20
12,5,0,2,15.15,3,315.15,12,0,20
13,1,0,0,6.03,0,6.03,13,0,20
14,3,0,3,17.32,2,217.32,14,0,20
15,3,0,4,5.45,3,305.45,15,0,20
16,4,0,0,21.98,0,21.98,16,0,20
17,1,0,1,13.25,0,13.25,17,0,20
18,4,0,1,6.42,2,206.42,18,0,20
19,1,0,2,21.57,0,21.57,19,0,20
20,4,0,2,16.12,3,316.12,20,0,20
