idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,0,18.6,0,18.6,1,0,20
2,4,0,1,12.98,1,112.98,2,0,20
3,6,0,0,6.15,3,306.15,3,0,20
4,3,0,0,10.91,0,10.91,4,0,20
5,4,0,2,20.58,1,120.58,5,0,20
6,3,0,1,13.86,0,13.86,6,0,20
7,6,0,1,13.73,3,313.73,7,0,20
8,4,0,3,19.24,2,219.24,8,0,20
9,3,0,2,6.49,1,106.49,9,0,20
10,3,0,3,17.63,1,117.63,10,0,20
11,5,0,0,18.56,0,18.56,11,1.0,20
12,2,0,0,15.21,0,15.21,12,0,20
13,5,0,1,14.99,0,14.99,13,1.0,20
14,2,0,1,17.48,0,17.48,14,0,20
15,3,0,4,17.41,2,217.41,15,0,20
16,6,0,2,21.87,3,321.87,16,0,20
17,5,0,2,5.91,1,105.91,17,1.0,20
18,2,0,2,23.54,0,23.54,18,0,20
19,1,0,0,7.33,0,7.33,19,0,20
20,1,0,1,14.33,0,14.33,20,0,20
