idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,0,11.58,0,11.58,1,1.0,20
2,5,0,0,19.7,0,19.7,2,1.0,20
3,3,0,0,12.96,0,12.96,3,1.0,20
4,6,0,0,20.62,0,20.62,4,0,20
5,3,0,1,8.45,0,8.45,5,1.0,20
6,3,0,2,14.48,0,14.48,6,1.0,20
7,2,0,1,8.59,0,8.59,7,1.0,20
8,3,0,3,15.29,0,15.29,8,1.0,20
9,4,0,0,17.9,0,17.9,9,1.0,20
10,2,0,2,12.3,0,12.3,10,1.0,20
11,4,0,1,8.55,0,8.55,11,1.0,20
12,2,0,3,15.32,0,15.32,12,1.0,20
13,4,0,2,19.97,0,19.97,13,1.0,20
14,1,0,0,5.07,0,5.07,14,0,20
15,1,0,1,5.76,0,5.76,15,0,20
16,5,0,1,17.31,0,17.31,16,1.0,20
17,3,0,4,14.2,0,14.2,17,1.0,20
18,4,0,3,20.32,0,20.32,18,1.0,20
19,1,0,2,12.72,0,12.72,19,0,20
20,5,0,2,18.43,0,18.43,20,1.0,20
