idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,0,16.03,0,16.03,1,1.0,20
2,3,0,1,15.65,0,15.65,2,1.0,20
3,1,0,0,5.78,0,5.78,3,0,20
4,3,0,2,16.63,0,16.63,4,1.0,20
5,3,0,3,12.51,0,12.51,5,1.0,20
6,3,0,4,16.8,0,16.8,6,1.0,20
7,2,0,0,10.28,0,10.28,7,1.0,20
8,2,0,1,9.92,0,9.92,8,1.0,20
9,1,0,1,7.63,0,7.63,9,1.0,20
10,1,0,2,8.19,0,8.19,10,1.0,20
11,4,0,0,19.51,0,19.51,11,1.0,20
12,2,0,2,10.05,0,10.05,12,1.0,20
13,2,0,3,10.64,0,10.64,13,1.0,20
14,2,0,4,12.32,0,12.32,14,1.0,20
15,4,0,1,15.01,0,15.01,15,1.0,20
16,6,0,0,23.24,0,23.24,16,0,20
17,4,0,2,15.29,0,15.29,17,1.0,20
18,5,0,0,5.07,0,5.07,18,0,20
19,5,0,1,21.48,0,21.48,19,0,20
20,1,0,3,6.28,0,6.28,20,1.0,20
