idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,0,13.27,0,13.27,1,1.0,20
2,2,0,0,10.87,0,10.87,2,1.0,20
3,2,0,1,10.99,0,10.99,3,1.0,20
4,2,0,2,13.08,0,13.08,4,1.0,20
5,6,0,0,22.97,0,22.97,5,1.0,20
6,1,0,0,5.37,0,5.37,6,1.0,20
7,2,0,3,14.06,0,14.06,7,1.0,20
8,1,0,1,9.93,0,9.93,8,1.0,20
9,4,0,0,17.8,0,17.8,9,1.0,20
10,3,0,1,10.94,0,10.94,10,1.0,20
11,1,0,2,9.64,0,9.64,11,1.0,20
12,4,0,1,10.03,0,10.03,12,1.0,20
13,5,0,0,6.31,0,6.31,13,0,20
14,4,0,2,21.02,0,21.02,14,1.0,20
15,4,0,3,21.85,0,21.85,15,1.0,20
16,5,0,1,17.44,0,17.44,16,0,20
17,3,0,2,18.65,0,18.65,17,1.0,20
18,1,0,3,5.29,0,5.29,18,1.0,20
19,3,0,3,18.59,0,18.59,19,1.0,20
20,5,0,2,22.39,0,22.39,20,0,20
