idx,seq,group,emerg,weight,size(ft)
1,1,0,0,17.11,20
2,2,0,0,6.49,20
3,3,0,0,16.97,20
4,4,0,0,13.49,20
5,5,0,0,19.4,20
6,6,0,0,11.95,20
7,7,0,0,22.39,20
8,8,0,0,20.01,20
9,9,0,0,22.31,20
10,10,0,0,6.06,20
11,11,0,0,20.2,20
12,12,0,0,22.34,20
13,13,0,0,14.71,20
14,14,0,0,16.76,20
15,15,0,0,11.49,20
16,16,0,0,5.7,20
17,17,0,0,15.22,20
18,18,0,0,10.5,20
19,19,0,0,21.89,20
20,20,0,0,22.1,20
21,21,0,0,20.92,20
22,22,0,0,13.85,20
23,23,0,0,22.04,20
24,24,0,0,16.49,20
25,25,0,0,22.77,20
26,26,0,0,18.84,20
27,27,0,0,12.26,20
28,28,0,0,16.37,20
29,29,0,0,5.89,20
30,30,0,0,6.81,20
31,31,0,0,22.63,20
32,32,0,0,10.96,20
33,33,0,0,14.03,20
34,34,0,0,8.69,20
35,35,0,0,6.03,20
36,36,0,0,18.95,20
37,37,0,0,11.25,20
38,38,0,0,8.72,20
39,39,0,0,17.52,20
40,40,0,0,17.64,20
