idx,seq,group,emerg,weight,size(ft)
1,1,0,0,8.8,20
2,2,0,0,22.43,20
3,3,0,0,11.62,20
4,4,0,0,12.12,20
5,5,0,0,8.78,20
6,6,0,0,16.83,20
7,7,0,0,14.97,20
8,8,0,0,6.53,20
9,9,0,0,11.53,20
10,10,0,0,16.29,20
11,11,0,0,10.26,20
12,12,0,0,11.34,20
13,13,0,0,5.2,20
14,14,0,0,19.45,20
15,15,0,0,9.81,20
16,16,0,0,22.41,20
17,17,0,0,23.49,20
18,18,0,0,16.3,20
19,19,0,0,7.63,20
20,20,0,0,13.81,20
21,21,0,0,19.39,20
22,22,0,0,20.58,20
23,23,0,0,5.8,20
24,24,0,0,14.26,20
25,25,0,0,15.2,20
26,26,0,0,15.94,20
27,27,0,0,6.97,20
28,28,0,0,16.75,20
29,29,0,0,7.31,20
30,30,0,0,6.05,20
31,31,0,0,23.96,20
32,32,0,0,11.05,20
33,33,0,0,10.46,20
34,34,0,0,20.97,20
35,35,0,0,19.3,20
36,36,0,0,21.03,20
37,37,0,0,14.92,20
38,38,0,0,16.86,20
39,39,0,0,15.67,20
40,40,0,0,22.76,20
