idx,seq,group,emerg,weight,size(ft)
1,1,0,0,12.37,20
2,2,0,0,5.64,20
3,3,0,0,21.46,20
4,4,0,0,6.14,20
5,5,0,0,13.83,20
6,6,0,0,9.4,20
7,7,0,0,9.07,20
8,8,0,0,23.64,20
9,9,0,0,17.07,20
10,10,0,0,8.75,20
11,11,0,0,8.81,20
12,12,0,0,22.11,20
13,13,0,0,19.03,20
14,14,0,0,15.98,20
15,15,0,0,23.58,20
16,16,0,0,13.63,20
17,17,0,0,20.67,20
18,18,0,0,23.92,20
19,19,0,0,14.73,20
20,20,0,0,7.92,20
21,21,0,0,6.41,20
22,22,0,0,18.04,20
23,23,0,0,6.15,20
24,24,0,0,22.15,20
25,25,0,0,7.22,20
26,26,0,0,10.41,20
27,27,0,0,11.76,20
28,28,0,0,18.11,20
29,29,0,0,23.93,20
30,30,0,0,7.19,20
31,31,0,0,17.08,20
32,32,0,0,11.09,20
33,33,0,0,8.78,20
34,34,0,0,18.02,20
35,35,0,0,9.53,20
36,36,0,0,12.76,20
37,37,0,0,22.95,20
38,38,0,0,10.57,20
39,39,0,0,13.64,20
40,40,0,0,10.78,20
