idx,seq,group,emerg,weight,size(ft)
1,1,0,0,16.38,20
2,2,0,0,5.7,20
3,3,0,0,20.72,20
4,4,0,0,19.17,20
5,5,0,0,9.56,20
6,6,0,0,19.25,20
7,7,0,0,19.08,20
8,8,0,0,17.64,20
9,9,0,0,10.3,20
10,10,0,0,5.01,20
11,11,0,0,17.08,20
12,12,0,0,19.46,20
13,13,0,0,11.58,20
14,14,0,0,12.45,20
15,15,0,0,13.47,20
16,16,0,0,18.94,20
17,17,0,0,18.61,20
18,18,0,0,17.95,20
19,19,0,0,12.19,20
20,20,0,0,15.44,20
21,21,0,0,6.94,20
22,22,0,0,13.49,20
23,23,0,0,8.65,20
24,24,0,0,21.55,20
25,25,0,0,15.61,20
26,26,0,0,6.53,20
27,27,0,0,6.71,20
28,28,0,0,11.44,20
29,29,0,0,10.84,20
30,30,0,0,7.79,20
31,31,0,0,7.92,20
32,32,0,0,11.46,20
33,33,0,0,9.6,20
34,34,0,0,21.96,20
35,35,0,0,20.56,20
36,36,0,0,10.66,20
37,37,0,0,8.56,20
38,38,0,0,5.28,20
39,39,0,0,22.92,20
40,40,0,0,7.86,20
