idx,seq,group,emerg,weight,size(ft)
1,1,0,0,6.05,20
2,2,0,0,17.35,20
3,3,0,0,12.11,20
4,4,0,0,19.32,20
5,5,0,0,5.5,20
6,6,0,0,14.36,20
7,7,0,0,6.19,20
8,8,0,0,6.85,20
9,9,0,0,7.44,20
10,10,0,0,16.29,20
11,11,0,0,19.87,20
12,12,0,0,22.91,20
13,13,0,0,6.19,20
14,14,0,0,23.31,20
15,15,0,0,12.25,20
16,16,0,0,9.18,20
17,17,0,0,6.75,20
18,18,0,0,15.92,20
19,19,0,0,18.15,20
20,20,0,0,9.82,20
21,21,0,0,20.28,20
22,22,0,0,8.88,20
23,23,0,0,13.28,20
24,24,0,0,17.55,20
25,25,0,0,7.66,20
26,26,0,0,5.56,20
27,27,0,0,17.01,20
28,28,0,0,5.52,20
29,29,0,0,10.13,20
30,30,0,0,13.29,20
31,31,0,0,6.29,20
32,32,0,0,14.98,20
33,33,0,0,15.42,20
34,34,0,0,14.18,20
35,35,0,0,13.9,20
36,36,0,0,5.11,20
37,37,0,0,13.19,20
38,38,0,0,15.35,20
39,39,0,0,23.89,20
40,40,0,0,11.25,20
