idx,seq,group,emerg,weight,size(ft)
1,1,0,0,7.01,20
2,2,0,0,17.27,20
3,3,0,0,5.7,20
4,4,0,0,23.88,20
5,5,0,0,7.36,20
6,6,0,0,23.65,20
7,7,0,0,14.69,20
8,8,0,0,5.44,20
9,9,0,0,16.21,20
10,10,0,0,15.39,20
11,11,0,0,7.96,20
12,12,0,0,7.78,20
13,13,0,0,9.62,20
14,14,0,0,16.75,20
15,15,0,0,11.08,20
16,16,0,0,11.04,20
17,17,0,0,18.32,20
18,18,0,0,5.66,20
19,19,0,0,5.09,20
20,20,0,0,5.69,20
21,21,0,0,21.68,20
22,22,0,0,16.19,20
23,23,0,0,22.63,20
24,24,0,0,12.44,20
25,25,0,0,15.0,20
26,26,0,0,12.05,20
27,27,0,0,19.02,20
28,28,0,0,11.49,20
29,29,0,0,16.49,20
30,30,0,0,13.26,20
31,31,0,0,13.72,20
32,32,0,0,11.38,20
33,33,0,0,14.2,20
34,34,0,0,15.35,20
35,35,0,0,13.45,20
36,36,0,0,5.76,20
37,37,0,0,22.8,20
38,38,0,0,22.38,20
39,39,0,0,5.8,20
40,40,0,0,5.94,20
