idx,seq,group,emerg,weight,size(ft)
1,1,0,0,8.69,20
2,2,0,0,9.15,20
3,3,0,0,16.33,20
4,4,0,0,21.61,20
5,5,0,0,7.69,20
6,6,0,0,12.36,20
7,7,0,0,14.29,20
8,8,0,0,18.41,20
9,9,0,0,22.25,20
10,10,0,0,10.06,20
11,11,0,0,10.23,20
12,12,0,0,8.0,20
13,13,0,0,5.09,20
14,14,0,0,21.98,20
15,15,0,0,7.1,20
16,16,0,0,10.11,20
17,17,0,0,23.26,20
18,18,0,0,22.23,20
19,19,0,0,11.51,20
20,20,0,0,20.38,20
21,21,0,0,8.18,20
22,22,0,0,19.32,20
23,23,0,0,8.77,20
24,24,0,0,15.66,20
25,25,0,0,12.62,20
26,26,0,0,11.2,20
27,27,0,0,13.69,20
28,28,0,0,22.45,20
29,29,0,0,5.62,20
30,30,0,0,6.1,20
31,31,0,0,21.43,20
32,32,0,0,11.22,20
33,33,0,0,23.79,20
34,34,0,0,23.3,20
35,35,0,0,20.31,20
36,36,0,0,19.87,20
37,37,0,0,20.52,20
38,38,0,0,12.69,20
39,39,0,0,18.12,20
40,40,0,0,5.33,20
