idx,seq,group,emerg,weight,size(ft)
1,1,0,0,5.17,20
2,2,0,0,20.29,20
3,3,0,0,22.05,20
4,4,0,0,8.18,20
5,5,0,0,16.05,20
6,6,0,0,8.78,20
7,7,0,0,23.2,20
8,8,0,0,21.29,20
9,9,0,0,5.92,20
10,10,0,0,22.71,20
11,11,0,0,22.65,20
12,12,0,0,6.33,20
13,13,0,0,22.04,20
14,14,0,0,8.99,20
15,15,0,0,10.78,20
16,16,0,0,19.98,20
17,17,0,0,17.21,20
18,18,0,0,17.88,20
19,19,0,0,11.93,20
20,20,0,0,7.12,20
21,21,0,0,22.65,20
22,22,0,0,16.23,20
23,23,0,0,19.68,20
24,24,0,0,14.2,20
25,25,0,0,13.9,20
26,26,0,0,15.05,20
27,27,0,0,7.38,20
28,28,0,0,14.05,20
29,29,0,0,10.73,20
30,30,0,0,8.48,20
31,31,0,0,7.13,20
32,32,0,0,17.03,20
33,33,0,0,7.28,20
34,34,0,0,18.24,20
35,35,0,0,19.36,20
36,36,0,0,19.45,20
37,37,0,0,18.95,20
38,38,0,0,22.3,20
39,39,0,0,10.54,20
40,40,0,0,9.94,20
