idx,seq,group,emerg,weight,size(ft)
1,1,0,0,19.47,20
2,2,0,0,9.0,20
3,3,0,0,16.83,20
4,4,0,0,16.99,20
5,5,0,0,13.39,20
6,6,0,0,5.88,20
7,7,0,0,16.04,20
8,8,0,0,6.17,20
9,9,0,0,5.55,20
10,10,0,0,7.67,20
11,11,0,0,8.3,20
12,12,0,0,10.88,20
13,13,0,0,21.1,20
14,14,0,0,17.44,20
15,15,0,0,19.55,20
16,16,0,0,9.94,20
17,17,0,0,10.67,20
18,18,0,0,22.31,20
19,19,0,0,22.78,20
20,20,0,0,6.04,20
21,21,0,0,5.21,20
22,22,0,0,9.22,20
23,23,0,0,14.63,20
24,24,0,0,22.59,20
25,25,0,0,14.32,20
26,26,0,0,18.17,20
27,27,0,0,17.31,20
28,28,0,0,11.81,20
29,29,0,0,6.08,20
30,30,0,0,6.73,20
31,31,0,0,22.12,20
32,32,0,0,18.3,20
33,33,0,0,14.41,20
34,34,0,0,8.31,20
35,35,0,0,5.15,20
36,36,0,0,14.95,20
37,37,0,0,15.31,20
38,38,0,0,20.91,20
39,39,0,0,14.7,20
40,40,0,0,21.65,20
