idx,seq,group,emerg,weight,size(ft)
1,1,0,0,17.34,20
2,2,0,0,11.13,20
3,3,0,0,12.7,20
4,4,0,0,19.55,20
5,5,0,0,6.25,20
6,6,0,0,23.92,20
7,7,0,0,15.47,20
8,8,0,0,17.37,20
9,9,0,0,17.23,20
10,10,0,0,16.64,20
11,11,0,0,9.03,20
12,12,0,0,6.6,20
13,13,0,0,11.7,20
14,14,0,0,5.73,20
15,15,0,0,15.51,20
16,16,0,0,16.02,20
17,17,0,0,8.77,20
18,18,0,0,5.98,20
19,19,0,0,16.94,20
20,20,0,0,17.44,20
21,21,0,0,10.45,20
22,22,0,0,19.1,20
23,23,0,0,13.27,20
24,24,0,0,22.0,20
25,25,0,0,13.07,20
26,26,0,0,21.15,20
27,27,0,0,14.87,20
28,28,0,0,22.02,20
29,29,0,0,16.29,20
30,30,0,0,19.76,20
31,31,0,0,23.6,20
32,32,0,0,8.47,20
33,33,0,0,18.13,20
34,34,0,0,5.66,20
35,35,0,0,11.77,20
36,36,0,0,8.73,20
37,37,0,0,18.61,20
38,38,0,0,8.65,20
39,39,0,0,9.81,20
40,40,0,0,19.85,20
