idx,seq,group,emerg,weight,size(ft)
1,1,0,0,6.12,20
2,2,0,0,15.6,20
3,3,0,0,19.55,20
4,4,0,0,23.85,20
5,5,0,0,15.06,20
6,6,0,0,23.84,20
7,7,0,0,5.42,20
8,8,0,0,20.11,20
9,9,0,0,18.39,20
10,10,0,0,12.63,20
11,11,0,0,16.86,20
12,12,0,0,23.21,20
13,13,0,0,13.52,20
14,14,0,0,20.15,20
15,15,0,0,6.71,20
16,16,0,0,12.39,20
17,17,0,0,9.74,20
18,18,0,0,20.67,20
19,19,0,0,17.9,20
20,20,0,0,10.68,20
21,21,0,0,6.16,20
22,22,0,0,11.34,20
23,23,0,0,13.68,20
24,24,0,0,22.93,20
25,25,0,0,9.66,20
26,26,0,0,10.88,20
27,27,0,0,10.1,20
28,28,0,0,8.36,20
29,29,0,0,9.32,20
30,30,0,0,17.6,20
31,31,0,0,16.61,20
32,32,0,0,20.66,20
33,33,0,0,14.68,20
34,34,0,0,20.63,20
35,35,0,0,23.34,20
36,36,0,0,9.14,20
37,37,0,0,13.77,20
38,38,0,0,13.6,20
39,39,0,0,12.12,20
40,40,0,0,11.34,20
