idx,seq,group,emerg,weight,size(ft)
1,1,0,0,17.53,20
2,2,0,0,7.18,20
3,3,0,0,20.36,20
4,4,0,0,22.64,20
5,5,0,0,18.74,20
6,6,0,0,12.78,20
7,7,0,0,18.84,20
8,8,0,0,21.49,20
9,9,0,0,9.19,20
10,10,0,0,23.33,20
11,11,0,0,8.63,20
12,12,0,0,6.48,20
13,13,0,0,19.34,20
14,14,0,0,14.67,20
15,15,0,0,6.19,20
16,16,0,0,23.67,20
17,17,0,0,12.99,20
18,18,0,0,6.36,20
19,19,0,0,21.36,20
20,20,0,0,18.54,20
21,21,0,0,13.63,20
22,22,0,0,8.78,20
23,23,0,0,18.44,20
24,24,0,0,14.01,20
25,25,0,0,6.0,20
26,26,0,0,9.67,20
27,27,0,0,13.95,20
28,28,0,0,17.2,20
29,29,0,0,6.6,20
30,30,0,0,22.95,20
31,31,0,0,18.59,20
32,32,0,0,20.72,20
33,33,0,0,18.48,20
34,34,0,0,23.11,20
35,35,0,0,23.59,20
36,36,0,0,5.9,20
37,37,0,0,15.61,20
38,38,0,0,18.22,20
39,39,0,0,18.93,20
40,40,0,0,17.47,20
