idx,seq,group,emerg,weight,size(ft)
1,1,0,0,14.17,20
2,2,0,0,17.02,20
3,3,0,0,15.96,20
4,4,0,0,19.42,20
5,5,0,0,6.65,20
6,6,0,0,23.69,20
7,7,0,0,15.88,20
8,8,0,0,13.24,20
9,9,0,0,5.09,20
10,10,0,0,9.31,20
11,11,0,0,23.28,20
12,12,0,0,12.98,20
13,13,0,0,15.82,20
14,14,0,0,16.46,20
15,15,0,0,19.89,20
16,16,0,0,11.56,20
17,17,0,0,8.77,20
18,18,0,0,5.83,20
19,19,0,0,9.64,20
20,20,0,0,20.63,20
21,21,0,0,17.08,20
22,22,0,0,14.13,20
23,23,0,0,12.37,20
24,24,0,0,16.7,20
25,25,0,0,23.18,20
26,26,0,0,7.97,20
27,27,0,0,5.58,20
28,28,0,0,5.09,20
29,29,0,0,12.17,20
30,30,0,0,21.59,20
31,31,0,0,18.17,20
32,32,0,0,17.77,20
33,33,0,0,10.38,20
34,34,0,0,17.74,20
35,35,0,0,21.25,20
36,36,0,0,5.34,20
37,37,0,0,23.85,20
38,38,0,0,6.91,20
39,39,0,0,23.44,20
40,40,0,0,7.28,20
