idx,seq,group,emerg,weight,size(ft)
1,1,0,0,21.0,20
2,2,0,0,5.76,20
3,3,0,0,21.56,20
4,4,0,0,15.62,20
5,5,0,0,19.77,20
6,6,0,0,15.07,20
7,7,0,0,11.87,20
8,8,0,0,10.2,20
9,9,0,0,14.37,20
10,10,0,0,7.11,20
11,11,0,0,5.17,20
12,12,0,0,18.7,20
13,13,0,0,6.02,20
14,14,0,0,11.22,20
15,15,0,0,17.5,20
16,16,0,0,21.9,20
17,17,0,0,6.45,20
18,18,0,0,17.89,20
19,19,0,0,13.7,20
20,20,0,0,20.96,20
21,21,0,0,9.63,20
22,22,0,0,18.39,20
23,23,0,0,22.65,20
24,24,0,0,16.23,20
25,25,0,0,17.39,20
26,26,0,0,16.87,20
27,27,0,0,23.44,20
28,28,0,0,21.04,20
29,29,0,0,6.84,20
30,30,0,0,19.61,20
31,31,0,0,18.17,20
32,32,0,0,9.67,20
33,33,0,0,21.55,20
34,34,0,0,12.47,20
35,35,0,0,11.92,20
36,36,0,0,16.88,20
37,37,0,0,20.69,20
38,38,0,0,19.56,20
39,39,0,0,21.85,20
40,40,0,0,6.37,20
