idx,seq,group,emerg,weight,size(ft)
1,1,0,0,8.32,20
2,2,0,0,11.35,20
3,3,0,0,20.1,20
4,4,0,0,10.47,20
5,5,0,0,23.52,20
6,6,0,0,19.48,20
7,7,0,0,13.4,20
8,8,0,0,9.06,20
9,9,0,0,18.98,20
10,10,0,0,23.61,20
11,11,0,0,6.0,20
12,12,0,0,13.67,20
13,13,0,0,20.48,20
14,14,0,0,9.18,20
15,15,0,0,18.88,20
16,16,0,0,19.81,20
17,17,0,0,17.78,20
18,18,0,0,22.08,20
19,19,0,0,7.63,20
20,20,0,0,22.87,20
21,21,0,0,7.72,20
22,22,0,0,16.0,20
23,23,0,0,5.75,20
24,24,0,0,17.49,20
25,25,0,0,22.99,20
26,26,0,0,21.5,20
27,27,0,0,7.67,20
28,28,0,0,22.39,20
29,29,0,0,18.22,20
30,30,0,0,16.78,20
31,31,0,0,7.77,20
32,32,0,0,8.78,20
33,33,0,0,18.85,20
34,34,0,0,15.45,20
35,35,0,0,23.4,20
36,36,0,0,16.38,20
37,37,0,0,13.22,20
38,38,0,0,22.11,20
39,39,0,0,5.5,20
40,40,0,0,17.57,20
