idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,0,11.85,2,211.85,0,1.0,20
2,3,0,0,9.12,1,109.12,0,1.0,20
3,1,0,0,20.53,1,120.53,0,1.0,20
4,4,0,0,17.01,2,217.01,0,1.0,20
5,5,0,0,13.31,1,113.31,0,0,20
6,4,0,1,6.36,2,206.36,1,1.0,20
7,5,0,1,15.05,2,215.05,2,0,20
8,2,0,1,18.45,1,118.45,3,1.0,20
9,4,0,2,14.59,3,314.59,4,1.0,20
10,3,0,1,12.93,0,12.93,5,1.0,20
11,4,0,3,11.11,3,311.11,6,1.0,20
12,5,0,2,19.48,2,219.48,7,0,20
13,1,0,1,13.92,1,113.92,8,1.0,20
14,6,0,0,18.9,3,318.9,9,0,20
15,2,0,2,11.05,2,211.05,10,1.0,20
16,1,0,2,8.9,1,108.9,11,1.0,20
17,3,0,2,11.85,2,211.85,12,1.0,20
18,3,0,3,20.67,2,220.67000000000002,13,1.0,20
19,3,0,4,6.86,3,306.86,14,1.0,20
20,4,0,4,13.07,3,313.07,15,1.0,20
