idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,5,0,0,6.9,1,106.9,0,1.0,20
2,5,0,1,9.17,0,9.17,0,1.0,20
3,3,0,0,5.47,2,205.47,0,0,20
4,1,0,0,22.21,1,122.21000000000001,0,1.0,20
5,2,0,0,20.41,3,320.41,0,1.0,20
6,3,0,1,13.41,2,213.41,1,1.0,20
7,1,0,1,7.92,1,107.92,2,1.0,20
8,3,0,2,7.94,2,207.94,3,1.0,20
9,3,0,3,19.05,2,219.05,4,1.0,20
10,2,0,1,11.99,3,311.99,5,1.0,20
11,1,0,2,22.46,0,22.46,6,1.0,20
12,2,0,2,5.43,3,305.43,7,1.0,20
13,2,0,3,22.3,2,222.3,8,1.0,20
14,4,0,0,9.26,0,9.26,9,0,20
15,5,0,2,12.36,3,312.36,10,1.0,20
16,1,0,3,15.22,1,115.22,11,1.0,20
17,6,0,0,23.21,3,323.21,12,0,20
18,4,0,1,14.7,0,14.7,13,0,20
19,4,0,2,6.63,3,306.63,14,0,20
20,4,0,3,15.52,3,315.52,15,0,20
