idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,0,16.0,0,16.0,0,1.0,20
2,4,0,0,9.61,0,9.61,0,1.0,20
3,1,0,0,7.33,0,7.33,0,0,20
4,6,0,1,15.76,0,15.76,0,1.0,20
5,1,0,1,9.2,0,9.2,0,0,20
6,1,0,2,18.07,0,18.07,0,0,20
7,4,0,1,19.28,0,19.28,0,1.0,20
8,2,0,0,15.54,0,15.54,0,1.0,20
9,6,0,2,12.55,0,12.55,0,1.0,20
10,3,0,0,10.61,0,10.61,0,0,20
11,4,0,2,8.48,0,8.48,0,1.0,20
12,4,0,3,6.57,0,6.57,0,1.0,20
13,2,0,1,13.98,0,13.98,0,1.0,20
14,2,0,2,20.59,0,20.59,0,1.0,20
15,5,0,0,6.93,0,6.93,0,0,20
16,1,0,3,23.28,0,23.28,1,0,20
17,3,0,1,13.45,0,13.45,2,0,20
18,5,0,1,7.63,0,7.63,3,0,20
19,5,0,2,17.84,0,17.84,4,0,20
20,5,0,3,22.33,0,22.33,5,0,20
21,6,0,3,7.61,0,7.61,6,1.0,20
22,3,0,2,14.61,0,14.61,7,0,20
23,3,0,3,15.7,0,15.7,8,0,20
