idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,5,0,0,22.23,0,22.23,0,1.0,20
2,5,0,1,13.62,0,13.62,0,1.0,20
3,4,0,0,11.88,0,11.88,0,0,20
4,5,0,2,10.57,0,10.57,0,1.0,20
5,1,0,0,18.02,0,18.02,0,1.0,20
6,6,0,0,9.52,0,9.52,0,0,20
7,2,0,0,23.96,0,23.96,0,1.0,20
8,5,0,3,14.29,0,14.29,0,1.0,20
9,3,0,0,13.4,0,13.4,0,0,20
10,5,0,4,10.97,0,10.97,0,1.0,20
11,1,0,1,12.35,0,12.35,0,1.0,20
12,4,0,1,22.98,0,22.98,0,1.0,20
13,4,0,2,17.91,0,17.91,0,1.0,20
14,6,0,1,19.73,0,19.73,0,0,20
15,4,0,3,19.17,0,19.17,0,1.0,20
16,6,0,2,21.93,0,21.93,1,0,20
17,2,0,1,9.28,0,9.28,2,1.0,20
18,2,0,2,10.79,0,10.79,3,1.0,20
19,1,0,2,20.45,0,20.45,4,1.0,20
20,3,0,1,14.69,0,14.69,5,0,20
21,1,0,3,19.63,0,19.63,6,1.0,20
22,3,0,2,19.49,0,19.49,7,0,20
23,3,0,3,19.56,0,19.56,8,0,20
