idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,5,0,0,6.17,0,6.17,0,0,20
2,1,0,0,14.42,3,314.42,0,0,20
3,5,0,1,10.18,2,210.18,0,0,20
4,3,0,0,23.68,1,123.68,0,0,20
5,2,0,0,14.53,2,214.53,0,0,20
6,4,0,0,5.81,2,205.81,0,1.0,20
7,3,0,1,15.86,2,215.86,0,0,20
8,2,0,1,11.54,3,311.54,1,0,20
9,6,0,0,19.1,0,19.1,2,1.0,20
10,4,0,1,22.15,1,122.15,3,1.0,20
11,4,0,2,23.09,1,123.09,4,1.0,20
12,5,0,2,14.21,2,214.21,5,0,20
13,4,0,3,11.09,1,111.09,6,1.0,20
14,5,0,3,14.13,2,214.13,7,0,20
15,6,0,1,13.62,0,13.62,8,1.0,20
16,4,0,4,9.35,2,209.35,9,1.0,20
17,3,0,2,16.58,2,216.57999999999998,10,0,20
18,6,0,2,8.61,0,8.61,11,1.0,20
19,1,0,1,15.62,3,315.62,12,0,20
20,6,0,3,10.28,1,110.28,13,1.0,20
