idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,5,0,0,18.18,1,0,0,20
2,4,0,0,11.14,2,0,0,20
3,4,0,1,16.05,3,0,0,20
4,6,0,0,15.72,4,0,0,20
5,6,0,1,22.71,5,0,0,20
6,3,0,0,9.43,6,0,0,20
7,3,0,1,11.88,7,0,0,20
8,3,0,2,14.92,8,0,0,20
9,2,0,0,8.96,9,0,0,20
10,1,0,0,5.18,10,0,0,20
11,1,0,1,11.19,11,0,0,20
12,5,0,1,19.81,12,0,0,20
13,2,0,1,10.27,13,0,0,20
14,2,0,2,11.26,14,0,0,20
15,2,0,3,14.82,15,0,0,20
16,4,0,2,17.08,16,0,0,20
17,5,0,2,21.51,17,0,0,20
18,1,0,2,12.65,18,0,0,20
19,4,0,3,17.87,19,0,0,20
20,3,0,3,16.35,20,0,0,20
