idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,6,0,0,18.02,1,0,0,20
2,6,0,1,21.08,2,0,0,20
3,3,0,0,7.66,3,0,0,20
4,3,0,1,13.2,4,0,0,20
5,2,0,0,6.02,5,0,0,20
6,4,0,0,12.68,6,0,0,20
7,3,0,2,15.8,7,0,0,20
8,2,0,1,7.19,8,0,0,20
9,4,0,1,18.62,9,0,0,20
10,4,0,2,19.05,10,0,0,20
11,2,0,2,11.61,11,0,0,20
12,5,0,0,9.83,12,0,0,20
13,3,0,3,18.7,13,0,0,20
14,1,0,0,7.26,14,0,0,20
15,2,0,3,15.69,15,0,0,20
16,2,0,4,17.88,16,0,0,20
17,5,0,1,10.46,17,0,0,20
18,6,0,2,21.66,18,0,0,20
19,1,0,1,7.82,19,0,0,20
20,1,0,2,9.78,20,0,0,20
