idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,3,0,0,7.62,1,0,0,20
2,5,0,0,10.13,2,0,0,20
3,6,0,0,22.49,3,0,1.0,20
4,4,0,0,16.3,4,0,0,20
5,6,0,1,20.04,5,0,1.0,20
6,5,0,1,13.32,6,0,0,20
7,6,0,2,19.78,7,0,1.0,20
8,4,0,1,18.05,8,0,0,20
9,3,0,1,7.8,9,0,0,20
10,3,0,2,12.89,10,0,0,20
11,4,0,2,22.14,11,0,0,20
12,2,0,0,7.09,12,0,0,20
13,5,0,2,17.19,13,0,0,20
14,2,0,1,8.49,14,0,0,20
15,5,0,3,17.18,15,0,0,20
16,3,0,3,13.74,16,0,0,20
17,1,0,0,5.55,17,0,0,20
18,2,0,2,11.73,18,0,0,20
19,2,0,3,15.71,19,0,0,20
20,1,0,1,7.72,20,0,0,20
