idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,4,0,0,16.04,1,0,0,20
2,3,0,0,11.8,2,0,0,20
3,3,0,1,14.99,3,0,0,20
4,4,0,1,18.82,4,0,0,20
5,4,0,2,20.04,5,0,0,20
6,3,0,2,15.12,6,0,0,20
7,3,0,3,15.86,7,0,0,20
8,5,0,0,17.82,8,0,0,20
9,3,0,4,17.49,9,0,0,20
10,1,0,0,5.85,10,0,0,20
11,1,0,1,7.7,11,0,0,20
12,6,0,0,17.4,12,0,0,20
13,6,0,1,23.3,13,0,0,20
14,1,0,2,9.93,14,0,0,20
15,5,0,1,21.53,15,0,0,20
16,1,0,3,19.6,16,0,0,20
17,2,0,0,6.89,17,0,0,20
18,2,0,1,10.33,18,0,0,20
19,2,0,2,16.29,19,0,0,20
20,5,0,2,21.54,20,0,0,20
