idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,4,0,0,6.75,1,0,0,20
2,5,0,0,9.43,2,0,0,20
3,5,0,1,18.82,3,0,0,20
4,4,0,1,20.8,4,0,0,20
5,1,0,0,6.45,5,0,0,20
6,3,0,0,7.53,6,0,0,20
7,4,0,2,21.02,7,0,0,20
8,1,0,1,7.26,8,0,0,20
9,2,0,0,5.21,9,0,0,20
10,1,0,2,14.32,10,0,0,20
11,2,0,1,6.41,11,0,0,20
12,1,0,3,18.08,12,0,0,20
13,6,0,0,23.25,13,0,0,20
14,5,0,2,21.63,14,0,0,20
15,3,0,1,13.73,15,0,0,20
16,4,0,3,21.39,16,0,0,20
17,2,0,2,17.81,17,0,0,20
18,3,0,2,13.89,18,0,0,20
19,2,0,3,18.88,19,0,0,20
20,3,0,3,14.1,20,0,0,20
