idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,4,0,0,13.61,1,0,0,20
2,4,0,1,15.21,2,0,0,20
3,5,0,0,12.44,3,0,0,20
4,2,0,0,5.78,4,0,0,20
5,3,0,0,12.07,5,0,0,20
6,4,0,2,20.31,6,0,0,20
7,2,0,1,9.51,7,0,0,20
8,2,0,2,13.77,8,0,0,20
9,3,0,1,12.58,9,0,0,20
10,6,0,0,9.37,10,0,1.0,20
11,4,0,3,21.86,11,0,0,20
12,4,0,4,23.65,12,0,0,20
13,3,0,2,12.79,13,0,0,20
14,2,0,3,20.21,14,0,0,20
15,5,0,1,16.88,15,0,0,20
16,6,0,1,8.2,16,0,1.0,20
17,1,0,0,5.93,17,0,0,20
18,3,0,3,15.34,18,0,0,20
19,1,0,1,6.12,19,0,0,20
20,5,0,2,22.79,20,0,0,20
