idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,4,0,0,16.23,0,16.23,1,0,1.0,20
2,4,0,1,12.34,0,12.34,2,0,1.0,20
3,4,0,2,19.7,0,19.7,3,0,1.0,20
4,5,0,0,23.16,0,23.16,4,0,1.0,20
5,5,0,1,23.06,0,23.06,5,0,1.0,20
6,4,0,3,12.13,0,12.13,6,0,1.0,20
7,3,0,0,8.19,0,8.19,7,0,1.0,20
8,5,0,2,21.8,0,21.8,8,0,1.0,20
9,4,0,4,21.13,0,21.13,9,0,1.0,20
10,4,0,5,14.86,0,14.86,10,0,1.0,20
11,5,0,3,16.71,0,16.71,11,0,1.0,20
12,6,0,0,18.85,0,18.85,12,0,1.0,20
13,6,0,1,22.25,0,22.25,13,0,1.0,20
14,6,0,2,18.5,0,18.5,14,0,1.0,20
15,3,0,1,12.79,0,12.79,15,0,1.0,20
16,7,0,0,17.72,0,17.72,16,0,1.0,20
17,3,0,2,14.12,0,14.12,17,0,1.0,20
18,3,0,3,14.24,0,14.24,18,0,1.0,20
19,1,0,0,6.69,0,6.69,19,0,1.0,20
20,1,0,1,9.12,0,9.12,20,0,1.0,20
21,3,0,4,16.35,0,16.35,21,0,1.0,20
22,7,0,1,17.69,0,17.69,22,0,1.0,20
23,6,0,3,23.04,0,23.04,23,0,1.0,20
24,2,0,0,10.08,0,10.08,24,0,1.0,20
25,5,0,4,23.64,0,23.64,25,0,1.0,20
26,1,0,2,5.67,0,5.67,26,0,1.0,20
27,2,0,1,9.97,0,9.97,27,0,1.0,20
28,1,0,3,14.81,0,14.81,28,0,1.0,20
29,2,0,2,13.15,0,13.15,29,0,1.0,20
30,2,0,3,12.61,0,12.61,30,0,1.0,20
