idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,5,0,0,12.99,0,12.99,1,0,0,20
2,4,0,0,16.1,0,16.1,2,0,0.9999999999984615,20
3,3,0,0,5.95,0,5.95,3,0,1.0,20
4,6,0,0,14.03,0,14.03,4,0,-1.1209833021063918e-12,20
5,4,0,1,14.78,0,14.78,5,0,0.9999999999984615,20
6,3,0,1,7.02,0,7.02,6,0,1.0,20
7,3,0,2,6.68,0,6.68,7,0,1.0,20
8,3,0,3,15.46,0,15.46,8,0,1.0,20
9,5,0,1,23.15,0,23.15,9,0,1.0,20
10,3,0,4,17.9,0,17.9,10,0,1.0,20
11,1,0,0,5.55,0,5.55,11,0,1.0,20
12,1,0,1,7.62,0,7.62,12,0,1.0,20
13,2,0,0,6.93,0,6.93,13,0,1.0,20
14,2,0,1,7.7,0,7.7,14,0,1.0,20
15,4,0,2,15.18,0,15.18,15,0,1.0,20
16,1,0,2,7.64,0,7.64,16,0,1.0,20
17,4,0,3,16.66,0,16.66,17,0,1.0,20
18,5,0,2,21.31,0,21.31,18,0,1.0,20
19,1,0,3,7.31,0,7.31,19,0,1.0,20
20,5,0,3,22.85,0,22.85,20,0,1.0,20
21,5,0,4,22.0,0,22.0,21,0,1.0,20
22,2,0,2,6.14,0,6.14,22,0,1.0,20
23,6,0,1,19.69,0,19.69,23,0,0,20
24,2,0,3,6.48,0,6.48,24,0,1.0,20
25,2,0,4,7.13,0,7.13,25,0,1.0,20
26,7,0,0,23.57,0,23.57,26,0,0,20
27,6,0,2,20.8,0,20.8,27,0,0,20
28,4,0,4,15.43,0,15.43,28,0,1.0,20
29,3,0,5,8.3,0,8.3,29,0,1.0,20
30,2,0,5,17.11,0,17.11,30,0,1.0,20
