idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,2,0,0,10.3,0,10.3,1,0,1.0,20
2,3,0,0,15.16,0,15.16,2,0,1.0,20
3,2,0,1,13.7,0,13.7,3,0,1.0,20
4,2,0,2,14.85,0,14.85,4,0,1.0,20
5,4,0,0,20.51,0,20.51,5,0,1.0,20
6,1,0,0,8.1,0,8.1,6,0,1.0,20
7,2,0,3,15.9,0,15.9,7,0,1.0,20
8,5,0,0,21.7,0,21.7,8,0,1.0,20
9,4,0,1,20.32,0,20.32,9,0,1.0,20
10,2,0,4,17.8,0,17.8,10,0,1.0,20
11,2,0,5,19.06,0,19.06,11,0,1.0,20
12,4,0,2,19.57,0,19.57,12,0,1.0,20
13,3,0,1,12.93,0,12.93,13,0,1.0,20
14,1,0,1,7.59,0,7.59,14,0,1.0,20
15,3,0,2,15.71,0,15.71,15,0,1.0,20
16,3,0,3,14.78,0,14.78,16,0,1.0,20
17,5,0,1,21.17,0,21.17,17,0,1.0,20
18,6,0,0,12.02,0,12.02,18,0,0,20
19,5,0,2,21.92,0,21.92,19,0,1.0,20
20,3,0,4,12.34,0,12.34,20,0,1.0,20
21,7,0,0,12.45,0,12.45,21,0,0,20
22,1,0,2,8.84,0,8.84,22,0,1.0,20
23,5,0,3,23.75,0,23.75,23,0,1.0,20
24,6,0,1,22.8,0,22.8,24,0,0,20
25,6,0,2,23.18,0,23.18,25,0,0,20
26,4,0,3,19.99,0,19.99,26,0,1.0,20
27,4,0,4,19.34,0,19.34,27,0,1.0,20
28,1,0,3,5.31,0,5.31,28,0,1.0,20
29,5,0,4,21.62,0,21.62,29,0,1.0,20
30,1,0,4,18.23,0,18.23,30,0,1.0,20
