idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,4,0,0,15.69,0,15.69,1,0,1.0,20
2,2,0,0,6.6,0,6.6,2,0,0,20
3,5,0,0,22.09,0,22.09,3,0,1.0,20
4,5,0,1,18.36,0,18.36,4,0,1.0,20
5,5,0,2,20.56,0,20.56,5,0,1.0,20
6,4,0,1,14.5,0,14.5,6,0,1.0,20
7,5,0,3,22.72,0,22.72,7,0,1.0,20
8,3,0,0,11.51,0,11.51,8,0,1.0,20
9,2,0,1,8.96,0,8.96,9,0,1.0,20
10,4,0,2,17.52,0,17.52,10,0,1.0,20
11,3,0,1,17.14,0,17.14,11,0,1.0,20
12,3,0,2,13.71,0,13.71,12,0,1.0,20
13,6,0,0,22.11,0,22.11,13,0,1.0,20
14,5,0,4,19.3,0,19.3,14,0,1.0,20
15,3,0,3,17.48,0,17.48,15,0,1.0,20
16,4,0,3,18.04,0,18.04,16,0,1.0,20
17,6,0,1,22.22,0,22.22,17,0,1.0,20
18,3,0,4,16.93,0,16.93,18,0,1.0,20
19,2,0,2,7.96,0,7.96,19,0,1.0,20
20,1,0,0,5.28,0,5.28,20,0,1.0,20
21,2,0,3,13.94,0,13.94,21,0,1.0,20
22,3,0,5,16.88,0,16.88,22,0,1.0,20
23,4,0,4,18.31,0,18.31,23,0,1.0,20
24,6,0,2,22.18,0,22.18,24,0,1.0,20
25,1,0,1,5.82,0,5.82,25,0,1.0,20
26,1,0,2,9.12,0,9.12,26,0,1.0,20
27,4,0,5,17.28,0,17.28,27,0,1.0,20
28,2,0,4,12.25,0,12.25,28,0,1.0,20
29,7,0,0,11.11,0,11.11,29,0,0,20
30,1,0,3,7.55,0,7.55,30,0,1.0,20
