idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,3,0,0,7.29,0,7.29,1,0,1.0,20
2,3,0,1,15.27,0,15.27,2,0,1.0,20
3,4,0,0,17.77,0,17.77,3,0,1.0,20
4,5,0,0,22.85,0,22.85,4,0,1.0,20
5,5,0,1,23.45,0,23.45,5,0,1.0,20
6,3,0,2,15.59,0,15.59,6,0,1.0,20
7,3,0,3,14.55,0,14.55,7,0,1.0,20
8,2,0,0,11.17,0,11.17,8,0,1.0,20
9,3,0,4,19.96,0,19.96,9,0,1.0,20
10,4,0,1,15.35,0,15.35,10,0,1.0,20
11,4,0,2,18.81,0,18.81,11,0,1.0,20
12,4,0,3,15.61,0,15.61,12,0,1.0,20
13,6,0,0,18.64,0,18.64,13,0,0,20
14,1,0,0,7.51,0,7.51,14,0,1.0,20
15,5,0,2,18.56,0,18.56,15,0,1.0,20
16,1,0,1,5.6,0,5.6,16,0,1.0,20
17,5,0,3,22.13,0,22.13,17,0,1.0,20
18,1,0,2,14.44,0,14.44,18,0,1.0,20
19,6,0,1,21.4,0,21.4,19,0,0,20
20,7,0,0,17.9,0,17.9,20,0,0,20
21,1,0,3,11.58,0,11.58,21,0,1.0,20
22,2,0,1,8.64,0,8.64,22,0,1.0,20
23,5,0,4,21.42,0,21.42,23,0,1.0,20
24,3,0,5,20.84,0,20.84,24,0,1.0,20
25,2,0,2,12.91,0,12.91,25,0,1.0,20
26,2,0,3,13.41,0,13.41,26,0,1.0,20
27,4,0,4,20.99,0,20.99,27,0,1.0,20
28,2,0,4,14.36,0,14.36,28,0,1.0,20
29,6,0,2,21.77,0,21.77,29,0,1.0,20
30,1,0,4,6.48,0,6.48,30,0,1.0,20
