idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,4,0,0,13.26,0,13.26,1,0,0.9999999999999997,20
2,2,0,0,5.74,0,5.74,2,0,1.0,20
3,2,0,1,7.24,0,7.24,3,0,1.0,20
4,2,0,2,8.8,0,8.8,4,0,1.0,20
5,5,0,0,23.6,0,23.6,5,0,1.0,20
6,4,0,1,13.08,0,13.08,6,0,1.0,20
7,4,0,2,16.44,0,16.44,7,0,1.0,20
8,4,0,3,16.42,0,16.42,8,0,1.0000000000000002,20
9,3,0,0,11.04,0,11.04,9,0,1.0,20
10,4,0,4,20.46,0,20.46,10,0,1.0,20
11,2,0,3,10.54,0,10.54,11,0,1.0,20
12,1,0,0,6.42,0,6.42,12,0,1.0,20
13,5,0,1,23.03,0,23.03,13,0,1.0,20
14,5,0,2,21.87,0,21.87,14,0,1.0,20
15,2,0,4,11.71,0,11.71,15,0,1.0000000000000004,20
16,5,0,3,21.89,0,21.89,16,0,1.0,20
17,3,0,1,5.3,0,5.3,17,0,1.0000000000000002,20
18,3,0,2,9.96,0,9.96,18,0,1.0,20
19,3,0,3,12.04,0,12.04,19,0,1.0,20
20,6,0,0,22.66,0,22.66,20,0,1.0,20
21,1,0,1,6.94,0,6.94,21,0,1.0,20
22,4,0,5,19.71,0,19.71,22,0,1.0,20
23,5,0,4,23.25,0,23.25,23,0,1.0,20
24,3,0,4,12.25,0,12.25,24,0,0.9999999999999998,20
25,1,0,2,7.18,0,7.18,25,0,1.0,20
26,6,0,1,15.85,0,15.85,26,0,1.0000000000000002,20
27,7,0,0,16.72,0,16.72,27,0,0,20
28,6,0,2,14.98,0,14.98,28,0,1.0000000000000002,20
29,2,0,5,16.95,0,16.95,29,0,1.0,20
30,1,0,3,5.99,0,5.99,30,0,1.0,20
