idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,5,0,0,21.72,0,21.72,1,0,1.0,20
2,4,0,0,19.03,0,19.03,2,0,1.0,20
3,5,0,1,22.02,0,22.02,3,0,1.0,20
4,4,0,1,11.32,0,11.32,4,0,1.0,20
5,4,0,2,16.04,0,16.04,5,0,1.0,20
6,2,0,0,8.05,0,8.05,6,0,0,20
7,5,0,2,23.99,0,23.99,7,0,1.0,20
8,4,0,3,20.9,0,20.9,8,0,1.0,20
9,2,0,1,8.52,0,8.52,9,0,0,20
10,4,0,4,21.25,0,21.25,10,0,1.0,20
11,1,0,0,5.49,0,5.49,11,0,0,20
12,2,0,2,11.44,0,11.44,12,0,1.0,20
13,2,0,3,11.2,0,11.2,13,0,1.0,20
14,2,0,4,10.65,0,10.65,14,0,1.0,20
15,6,0,0,16.11,0,16.11,15,0,1.0,20
16,5,0,3,22.38,0,22.38,16,0,1.0,20
17,3,0,0,12.76,0,12.76,17,0,1.0,20
18,6,0,1,16.55,0,16.55,18,0,1.0,20
19,7,0,0,16.86,0,16.86,19,0,0,20
20,2,0,5,11.1,0,11.1,20,0,1.0,20
21,5,0,4,23.73,0,23.73,21,0,1.0,20
22,1,0,1,7.33,0,7.33,22,0,1.0,20
23,3,0,1,8.6,0,8.6,23,0,1.0,20
24,1,0,2,6.49,0,6.49,24,0,1.0,20
25,6,0,2,16.99,0,16.99,25,0,1.0,20
26,1,0,3,5.51,0,5.51,26,0,1.0,20
27,3,0,2,10.82,0,10.82,27,0,1.0,20
28,4,0,5,21.29,0,21.29,28,0,1.0,20
29,3,0,3,14.35,0,14.35,29,0,1.0,20
30,3,0,4,13.11,0,13.11,30,0,1.0,20
