idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,3,0,0,12.24,0,12.24,1,0,1.0,20
2,5,0,0,20.95,0,20.95,2,0,1.0,20
3,2,0,0,8.17,0,8.17,3,0,0,20
4,1,0,0,5.46,0,5.46,4,0,1.0,20
5,3,0,1,12.23,0,12.23,5,0,1.0,20
6,5,0,1,20.41,0,20.41,6,0,1.0,20
7,5,0,2,19.77,0,19.77,7,0,1.0,20
8,4,0,0,17.78,0,17.78,8,0,1.0,20
9,3,0,2,16.6,0,16.6,9,0,1.0,20
10,1,0,1,6.57,0,6.57,10,0,1.0,20
11,2,0,1,9.49,0,9.49,11,0,0,20
12,6,0,0,20.18,0,20.18,12,0,1.0,20
13,2,0,2,11.75,0,11.75,13,0,0,20
14,6,0,1,10.54,0,10.54,14,0,1.0,20
15,1,0,2,6.79,0,6.79,15,0,1.0,20
16,4,0,1,16.94,0,16.94,16,0,1.0,20
17,3,0,3,15.33,0,15.33,17,0,1.0,20
18,4,0,2,18.66,0,18.66,18,0,1.0,20
19,4,0,3,21.19,0,21.19,19,0,1.0,20
20,3,0,4,16.26,0,16.26,20,0,1.0,20
21,2,0,3,12.58,0,12.58,21,0,1.0,20
22,2,0,4,12.47,0,12.47,22,0,1.0,20
23,7,0,0,20.85,0,20.85,23,0,0,20
24,4,0,4,23.57,0,23.57,24,0,1.0,20
25,5,0,3,19.57,0,19.57,25,0,1.0,20
26,1,0,3,8.94,0,8.94,26,0,1.0,20
27,3,0,5,16.18,0,16.18,27,0,1.0,20
28,6,0,2,21.07,0,21.07,28,0,1.0,20
29,1,0,4,5.75,0,5.75,29,0,1.0,20
30,5,0,4,23.64,0,23.64,30,0,1.0,20
