idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,4,0,0,17.39,0,17.39,1,0,1.0000000000000009,20
2,4,0,1,19.8,0,19.8,2,0,1.0000000000000009,20
3,3,0,0,14.36,0,14.36,3,0,0,20
4,6,0,0,22.57,0,22.57,4,0,1.0,20
5,2,0,0,8.17,0,8.17,5,0,1.0,20
6,6,0,1,21.95,0,21.95,6,0,1.0,20
7,4,0,2,21.42,0,21.42,7,0,1.0,20
8,4,0,3,19.74,0,19.74,8,0,1.0000000000000009,20
9,3,0,1,16.45,0,16.45,9,0,0.999999999999992,20
10,6,0,2,21.96,0,21.96,10,0,1.0,20
11,5,0,0,21.66,0,21.66,11,0,1.0,20
12,3,0,2,16.17,0,16.17,12,0,0.9999999999999947,20
13,3,0,3,17.04,0,17.04,13,0,1.0,20
14,5,0,1,13.83,0,13.83,14,0,1.0,20
15,2,0,1,6.48,0,6.48,15,0,1.0,20
16,2,0,2,12.91,0,12.91,16,0,1.0,20
17,2,0,3,13.49,0,13.49,17,0,1.0,20
18,1,0,0,8.03,0,8.03,18,0,1.0,20
19,4,0,4,19.72,0,19.72,19,0,1.0,20
20,2,0,4,13.86,0,13.86,20,0,1.0,20
21,5,0,2,23.7,0,23.7,21,0,1.0,20
22,1,0,1,7.78,0,7.78,22,0,1.0,20
23,3,0,4,16.81,0,16.81,23,0,1.0000000000000018,20
24,5,0,3,23.78,0,23.78,24,0,1.0,20
25,7,0,0,10.34,0,10.34,25,0,0,20
26,4,0,5,21.14,0,21.14,26,0,1.0,20
27,1,0,2,6.28,0,6.28,27,0,1.0,20
28,3,0,5,15.99,0,15.99,28,0,1.0,20
29,1,0,3,10.99,0,10.99,29,0,1.0,20
30,2,0,5,13.91,0,13.91,30,0,1.0,20
