idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,4,0,0,13.83,0,13.83,1,0,1.0,20
2,2,0,0,6.73,0,6.73,2,0,1.0,20
3,2,0,1,5.13,0,5.13,3,0,1.0,20
4,4,0,1,15.85,0,15.85,4,0,1.0,20
5,2,0,2,10.56,0,10.56,5,0,1.0,20
6,6,0,0,19.03,0,19.03,6,0,1.0,20
7,5,0,0,18.29,0,18.29,7,0,1.0,20
8,2,0,3,20.92,0,20.92,8,0,1.0,20
9,4,0,2,15.77,0,15.77,9,0,1.0,20
10,4,0,3,16.51,0,16.51,10,0,1.0,20
11,3,0,0,13.89,0,13.89,11,0,1.0,20
12,3,0,1,14.33,0,14.33,12,0,1.0,20
13,2,0,4,9.37,0,9.37,13,0,1.0,20
14,3,0,2,12.27,0,12.27,14,0,1.0,20
15,4,0,4,22.73,0,22.73,15,0,1.0,20
16,3,0,3,12.12,0,12.12,16,0,1.0,20
17,2,0,5,10.01,0,10.01,17,0,1.0,20
18,5,0,1,18.49,0,18.49,18,0,1.0,20
19,1,0,0,5.61,0,5.61,19,0,0,20
20,5,0,2,15.47,0,15.47,20,0,1.0,20
21,1,0,1,6.26,0,6.26,21,0,0,20
22,1,0,2,10.9,0,10.9,22,0,1.0,20
23,1,0,3,7.47,0,7.47,23,0,1.0,20
24,5,0,3,23.75,0,23.75,24,0,1.0,20
25,4,0,5,15.96,0,15.96,25,0,1.0,20
26,1,0,4,10.67,0,10.67,26,0,1.0,20
27,1,0,5,7.01,0,7.01,27,0,1.0,20
28,6,0,1,17.67,0,17.67,28,0,1.0,20
29,3,0,4,14.54,0,14.54,29,0,1.0,20
30,3,0,5,16.46,0,16.46,30,0,1.0,20
