idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,4,0,0,17.31,0,17.31,1,0,1.0,20
2,2,0,0,7.43,0,7.43,2,0,1.0,20
3,2,0,1,5.79,0,5.79,3,0,1.0,20
4,4,0,1,18.31,0,18.31,4,0,1.0,20
5,5,0,0,12.18,0,12.18,5,0,1.0,20
6,2,0,2,11.98,0,11.98,6,0,1.0,20
7,3,0,0,8.02,0,8.02,7,0,0,20
8,4,0,2,17.98,0,17.98,8,0,1.0,20
9,5,0,1,23.52,0,23.52,9,0,1.0,20
10,4,0,3,17.9,0,17.9,10,0,1.0,20
11,5,0,2,18.92,0,18.92,11,0,1.0,20
12,5,0,3,23.91,0,23.91,12,0,1.0,20
13,2,0,3,8.21,0,8.21,13,0,1.0,20
14,3,0,1,14.22,0,14.22,14,0,1.0,20
15,2,0,4,16.99,0,16.99,15,0,1.0,20
16,1,0,0,6.38,0,6.38,16,0,1.0,20
17,4,0,4,19.07,0,19.07,17,0,1.0,20
18,3,0,2,10.88,0,10.88,18,0,1.0,20
19,3,0,3,14.9,0,14.9,19,0,1.0,20
20,6,0,0,14.0,0,14.0,20,0,0,20
21,3,0,4,16.25,0,16.25,21,0,1.0,20
22,3,0,5,15.98,0,15.98,22,0,1.0,20
23,1,0,1,7.56,0,7.56,23,0,1.0,20
24,1,0,2,10.76,0,10.76,24,0,1.0,20
25,5,0,4,22.72,0,22.72,25,0,1.0,20
26,1,0,3,7.69,0,7.69,26,0,1.0,20
27,1,0,4,9.84,0,9.84,27,0,1.0,20
28,6,0,1,20.32,0,20.32,28,0,0,20
29,7,0,0,20.01,0,20.01,29,0,0,20
30,6,0,2,23.55,0,23.55,30,0,0,20
