idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,5,0,0,22.06,0,22.06,1,0,1.0,20
2,3,0,0,8.48,0,8.48,2,0,0,20
3,3,0,1,16.59,0,16.59,3,0,1.0,20
4,3,0,2,16.61,0,16.61,4,0,1.0,20
5,5,0,1,21.73,0,21.73,5,0,1.0,20
6,3,0,3,12.2,0,12.2,6,0,1.0,20
7,6,0,0,22.37,0,22.37,7,0,1.0,20
8,5,0,2,22.22,0,22.22,8,0,1.0,20
9,2,0,0,9.34,0,9.34,9,0,1.0,20
10,2,0,1,9.74,0,9.74,10,0,1.0,20
11,2,0,2,8.93,0,8.93,11,0,1.0,20
12,6,0,1,22.73,0,22.73,12,0,1.0,20
13,5,0,3,23.66,0,23.66,13,0,1.0,20
14,6,0,2,21.09,0,21.09,14,0,1.0,20
15,2,0,3,9.79,0,9.79,15,0,1.0,20
16,6,0,3,23.33,0,23.33,16,0,1.0,20
17,1,0,0,7.68,0,7.68,17,0,1.0,20
18,5,0,4,23.62,0,23.62,18,0,1.0,20
19,4,0,0,6.58,0,6.58,19,0,1.0,20
20,4,0,1,19.41,0,19.41,20,0,1.0,20
21,3,0,4,17.43,0,17.43,21,0,1.0,20
22,1,0,1,5.86,0,5.86,22,0,1.0,20
23,4,0,2,21.11,0,21.11,23,0,1.0,20
24,3,0,5,17.12,0,17.12,24,0,1.0,20
25,4,0,3,17.89,0,17.89,25,0,1.0,20
26,7,0,0,13.04,0,13.04,26,0,1.0,20
27,7,0,1,12.6,0,12.6,27,0,1.0,20
28,1,0,2,7.16,0,7.16,28,0,1.0,20
29,1,0,3,6.3,0,6.3,29,0,1.0,20
30,2,0,4,9.11,0,9.11,30,0,1.0,20
