idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,3,0,0,8.09,0,8.09,1,0,1.0,20
2,2,0,0,5.58,0,5.58,2,0,1.0,20
3,2,0,1,9.3,0,9.3,3,0,1.0,20
4,3,0,1,9.18,0,9.18,4,0,1.0,20
5,1,0,0,7.11,0,7.11,5,0,0,20
6,3,0,2,12.81,0,12.81,6,0,1.0,20
7,4,0,0,19.28,0,19.28,7,0,1.0,20
8,5,0,0,22.38,0,22.38,8,0,1.0,20
9,5,0,1,17.47,0,17.47,9,0,1.0,20
10,5,0,2,21.5,0,21.5,10,0,1.0,20
11,5,0,3,19.03,0,19.03,11,0,1.0,20
12,2,0,2,7.87,0,7.87,12,0,1.0,20
13,3,0,3,16.59,0,16.59,13,0,1.0,20
14,2,0,3,11.25,0,11.25,14,0,1.0,20
15,3,0,4,16.13,0,16.13,15,0,1.0,20
16,4,0,1,14.18,0,14.18,16,0,1.0,20
17,5,0,4,23.51,0,23.51,17,0,1.0,20
18,6,0,0,17.85,0,17.85,18,0,0,20
19,2,0,4,7.96,0,7.96,19,0,1.0,20
20,4,0,2,14.1,0,14.1,20,0,1.0,20
21,6,0,1,22.12,0,22.12,21,0,0,20
22,3,0,5,15.28,0,15.28,22,0,1.0,20
23,2,0,5,10.46,0,10.46,23,0,1.0,20
24,4,0,3,20.06,0,20.06,24,0,1.0,20
25,1,0,1,7.68,0,7.68,25,0,1.0,20
26,6,0,2,22.41,0,22.41,26,0,0,20
27,1,0,2,11.29,0,11.29,27,0,1.0,20
28,7,0,0,17.25,0,17.25,28,0,0,20
29,4,0,4,13.58,0,13.58,29,0,1.0,20
30,1,0,3,10.75,0,10.75,30,0,1.0,20
