idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,5,0,0,20.58,0,20.58,1,0,1.0,20
2,5,0,1,21.53,0,21.53,2,0,1.0,20
3,5,0,2,19.63,0,19.63,3,0,1.0,20
4,4,0,0,7.73,0,7.73,4,0,1.0,20
5,6,0,0,21.59,0,21.59,5,0,1.0,20
6,6,0,1,21.59,0,21.59,6,0,1.0,20
7,2,0,0,5.44,0,5.44,7,0,0,20
8,2,0,1,6.48,0,6.48,8,0,0,20
9,1,0,0,6.83,0,6.83,9,0,1.0,20
10,4,0,1,18.74,0,18.74,10,0,1.0,20
11,6,0,2,19.54,0,19.54,11,0,1.0,20
12,2,0,2,11.63,0,11.63,12,0,1.0,20
13,2,0,3,9.58,0,9.58,13,0,1.0,20
14,3,0,0,5.23,0,5.23,14,0,1.0,20
15,2,0,4,16.68,0,16.68,15,0,1.0,20
16,4,0,2,10.63,0,10.63,16,0,1.0,20
17,4,0,3,17.01,0,17.01,17,0,1.0,20
18,5,0,3,23.94,0,23.94,18,0,1.0,20
19,4,0,4,23.07,0,23.07,19,0,1.0,20
20,5,0,4,21.59,0,21.59,20,0,1.0,20
21,3,0,1,9.9,0,9.9,21,0,1.0,20
22,2,0,5,13.26,0,13.26,22,0,1.0,20
23,7,0,0,17.64,0,17.64,23,0,0,20
24,1,0,1,7.09,0,7.09,24,0,1.0,20
25,3,0,2,10.13,0,10.13,25,0,1.0,20
26,1,0,2,6.4,0,6.4,26,0,1.0,20
27,3,0,3,11.03,0,11.03,27,0,1.0,20
28,4,0,5,23.64,0,23.64,28,0,1.0,20
29,1,0,3,8.33,0,8.33,29,0,1.0,20
30,3,0,4,12.03,0,12.03,30,0,1.0,20
