idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,4,0,0,15.74,0,15.74,1,0,1.0,20
2,3,0,0,10.03,0,10.03,2,0,1.0,20
3,4,0,1,15.83,0,15.83,3,0,1.0,20
4,6,0,0,19.17,0,19.17,4,0,1.0,20
5,2,0,0,8.89,0,8.89,5,0,1.0,20
6,4,0,2,15.87,0,15.87,6,0,1.0,20
7,5,0,0,12.94,0,12.94,7,0,1.0,20
8,3,0,1,10.54,0,10.54,8,0,1.0,20
9,5,0,1,23.55,0,23.55,9,0,1.0,20
10,4,0,3,17.42,0,17.42,10,0,1.0,20
11,1,0,0,6.12,0,6.12,11,0,1.0,20
12,7,0,0,23.2,0,23.2,12,0,0,20
13,4,0,4,18.26,0,18.26,13,0,1.0,20
14,3,0,2,12.2,0,12.2,14,0,1.0,20
15,1,0,1,6.08,0,6.08,15,0,1.0,20
16,2,0,1,6.04,0,6.04,16,0,1.0,20
17,3,0,3,14.55,0,14.55,17,0,1.0,20
18,2,0,2,11.26,0,11.26,18,0,1.0,20
19,6,0,1,13.31,0,13.31,19,0,1.0,20
20,1,0,2,7.21,0,7.21,20,0,1.0,20
21,6,0,2,21.01,0,21.01,21,0,1.0,20
22,2,0,3,8.32,0,8.32,22,0,1.0,20
23,5,0,2,22.29,0,22.29,23,0,1.0,20
24,5,0,3,21.67,0,21.67,24,0,1.0,20
25,3,0,4,16.26,0,16.26,25,0,1.0,20
26,3,0,5,16.27,0,16.27,26,0,1.0,20
27,1,0,3,5.49,0,5.49,27,0,1.0,20
28,5,0,4,23.39,0,23.39,28,0,1.0,20
29,4,0,5,17.91,0,17.91,29,0,1.0,20
30,2,0,4,9.33,0,9.33,30,0,1.0,20
