idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,4,0,0,16.07,0,16.07,1,0,0.9999999999996946,20
2,2,0,0,5.37,0,5.37,2,0,0,20
3,2,0,1,8.78,0,8.78,3,0,0.999999999999881,20
4,4,0,1,18.17,0,18.17,4,0,0.9999999999995339,20
5,2,0,2,8.94,0,8.94,5,0,1.0,20
6,4,0,2,10.07,0,10.07,6,0,0.9999999999997854,20
7,4,0,3,17.0,0,17.0,7,0,0.9999999999996247,20
8,3,0,0,10.96,0,10.96,8,0,1.0,20
9,4,0,4,18.05,0,18.05,9,0,1.0,20
10,5,0,0,15.76,0,15.76,10,0,1.0,20
11,1,0,0,5.91,0,5.91,11,0,1.2555987067138632e-13,20
12,3,0,1,10.71,0,10.71,12,0,1.0,20
13,5,0,1,22.84,0,22.84,13,0,1.0,20
14,2,0,3,7.8,0,7.8,14,0,1.0,20
15,5,0,2,22.66,0,22.66,15,0,1.0000000000001577,20
16,6,0,0,15.35,0,15.35,16,0,0.9999999999995971,20
17,1,0,1,7.55,0,7.55,17,0,0,20
18,6,0,1,20.18,0,20.18,18,0,0.9999999999995971,20
19,6,0,2,15.17,0,15.17,19,0,1.0,20
20,1,0,2,9.24,0,9.24,20,0,1.0,20
21,2,0,4,12.79,0,12.79,21,0,1.0,20
22,3,0,2,10.0,0,10.0,22,0,1.0,20
23,5,0,3,23.05,0,23.05,23,0,1.0,20
24,5,0,4,23.48,0,23.48,24,0,0.9999999999998432,20
25,3,0,3,10.71,0,10.71,25,0,1.0,20
26,3,0,4,12.74,0,12.74,26,0,1.0,20
27,7,0,0,19.44,0,19.44,27,0,0,20
28,1,0,3,8.09,0,8.09,28,0,1.0,20
29,4,0,5,17.08,0,17.08,29,0,0.9999999999994641,20
30,3,0,5,10.57,0,10.57,30,0,1.0,20
