idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,4,0,0,17.83,0,17.83,1,0,1.0,20
2,3,0,0,14.49,0,14.49,2,0,1.0,20
3,3,0,1,10.17,0,10.17,3,0,1.0,20
4,5,0,0,22.07,0,22.07,4,0,1.0,20
5,1,0,0,6.46,0,6.46,5,0,1.0,20
6,5,0,1,15.54,0,15.54,6,0,1.0,20
7,3,0,2,10.14,0,10.14,7,0,1.0,20
8,5,0,2,23.01,0,23.01,8,0,1.0,20
9,4,0,1,10.37,0,10.37,9,0,1.0,20
10,4,0,2,10.49,0,10.49,10,0,1.0,20
11,4,0,3,12.11,0,12.11,11,0,1.0,20
12,5,0,3,21.68,0,21.68,12,0,1.0,20
13,2,0,0,8.73,0,8.73,13,0,1.0,20
14,4,0,4,17.36,0,17.36,14,0,1.0,20
15,4,0,5,18.27,0,18.27,15,0,1.0,20
16,2,0,1,8.46,0,8.46,16,0,1.0,20
17,3,0,3,14.04,0,14.04,17,0,1.0,20
18,6,0,0,15.9,0,15.9,18,0,1.0,20
19,3,0,4,12.96,0,12.96,19,0,1.0,20
20,3,0,5,16.86,0,16.86,20,0,1.0,20
21,2,0,2,8.28,0,8.28,21,0,1.0,20
22,6,0,1,15.66,0,15.66,22,0,1.0,20
23,2,0,3,12.8,0,12.8,23,0,1.0,20
24,1,0,1,5.81,0,5.81,24,0,1.0,20
25,6,0,2,23.66,0,23.66,25,0,1.0,20
26,7,0,0,15.64,0,15.64,26,0,0,20
27,2,0,4,7.69,0,7.69,27,0,1.0,20
28,1,0,2,6.54,0,6.54,28,0,1.0,20
29,1,0,3,5.31,0,5.31,29,0,1.0,20
30,5,0,4,23.77,0,23.77,30,0,1.0,20
