idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,5,0,0,21.44,0,21.44,1,0,0,20
2,4,0,0,10.83,0,10.83,2,0,1.0,20
3,4,0,1,19.61,0,19.61,3,0,1.0,20
4,3,0,0,12.25,0,12.25,4,0,1.0,20
5,5,0,1,22.09,0,22.09,5,0,1.0,20
6,5,0,2,22.93,0,22.93,6,0,1.0,20
7,1,0,0,5.01,0,5.01,7,0,1.0,20
8,2,0,0,9.11,0,9.11,8,0,1.0,20
9,5,0,3,22.51,0,22.51,9,0,1.0,20
10,2,0,1,9.12,0,9.12,10,0,1.0,20
11,2,0,2,12.14,0,12.14,11,0,1.0,20
12,1,0,1,6.86,0,6.86,12,0,1.0,20
13,2,0,3,12.13,0,12.13,13,0,1.0,20
14,2,0,4,13.29,0,13.29,14,0,1.0,20
15,6,0,0,11.77,0,11.77,15,0,0,20
16,6,0,1,21.99,0,21.99,16,0,0,20
17,2,0,5,18.64,0,18.64,17,0,1.0,20
18,3,0,1,8.06,0,8.06,18,0,1.0,20
19,1,0,2,8.73,0,8.73,19,0,1.0,20
20,1,0,3,5.37,0,5.37,20,0,1.0,20
21,5,0,4,23.68,0,23.68,21,0,1.0,20
22,6,0,2,23.64,0,23.64,22,0,0,20
23,4,0,2,19.79,0,19.79,23,0,1.0,20
24,3,0,2,16.07,0,16.07,24,0,1.0,20
25,4,0,3,20.37,0,20.37,25,0,1.0,20
26,7,0,0,6.71,0,6.71,26,0,0,20
27,4,0,4,20.04,0,20.04,27,0,1.0,20
28,3,0,3,17.77,0,17.77,28,0,1.0,20
29,3,0,4,14.68,0,14.68,29,0,1.0,20
30,3,0,5,18.44,0,18.44,30,0,1.0,20
