idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,4,0,0,18.63,0,18.63,1,0,1.0,20
2,4,0,1,15.51,0,15.51,2,0,1.0,20
3,2,0,0,7.24,0,7.24,3,0,1.0,20
4,2,0,1,9.94,0,9.94,4,0,1.0,20
5,5,0,0,6.69,0,6.69,5,0,0,20
6,3,0,0,5.44,0,5.44,6,0,0,20
7,5,0,1,21.82,0,21.82,7,0,1.0,20
8,4,0,2,14.92,0,14.92,8,0,1.0,20
9,1,0,0,6.84,0,6.84,9,0,1.0,20
10,7,0,0,21.22,0,21.22,10,0,0,20
11,4,0,3,17.41,0,17.41,11,0,1.0,20
12,3,0,1,14.47,0,14.47,12,0,1.0,20
13,1,0,1,5.42,0,5.42,13,0,1.0,20
14,1,0,2,8.0,0,8.0,14,0,1.0,20
15,5,0,2,20.72,0,20.72,15,0,1.0,20
16,3,0,2,10.51,0,10.51,16,0,1.0,20
17,3,0,3,10.74,0,10.74,17,0,1.0,20
18,3,0,4,12.82,0,12.82,18,0,1.0,20
19,5,0,3,22.69,0,22.69,19,0,1.0,20
20,6,0,0,5.93,0,5.93,20,0,0,20
21,5,0,4,23.75,0,23.75,21,0,1.0,20
22,6,0,1,21.77,0,21.77,22,0,0,20
23,2,0,2,7.97,0,7.97,23,0,1.0,20
24,3,0,5,10.72,0,10.72,24,0,1.0,20
25,2,0,3,8.94,0,8.94,25,0,1.0,20
26,1,0,3,15.05,0,15.05,26,0,1.0,20
27,4,0,4,16.66,0,16.66,27,0,1.0,20
28,4,0,5,19.15,0,19.15,28,0,1.0,20
29,2,0,4,8.7,0,8.7,29,0,1.0,20
30,6,0,2,23.14,0,23.14,30,0,0,20
