idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,1,0,0,5.39,0,5.39,1,0,1.0,20
2,4,0,0,21.0,0,21.0,2,0,1.0000000000002691,20
3,3,0,0,16.34,0,16.34,3,0,1.0,20
4,3,0,1,15.1,0,15.1,4,0,1.0,20
5,5,0,0,21.48,0,21.48,5,0,1.0,20
6,3,0,2,13.59,0,13.59,6,0,1.0,20
7,3,0,3,21.24,0,21.24,7,0,1.0,20
8,5,0,1,23.7,0,23.7,8,0,1.0,20
9,1,0,1,5.42,0,5.42,9,0,1.0,20
10,5,0,2,23.52,0,23.52,10,0,1.0,20
11,4,0,1,11.21,0,11.21,11,0,1.0000000000002691,20
12,5,0,3,21.66,0,21.66,12,0,1.0,20
13,4,0,2,18.68,0,18.68,13,0,1.0000000000002691,20
14,4,0,3,19.39,0,19.39,14,0,1.0,20
15,3,0,4,15.74,0,15.74,15,0,1.0,20
16,5,0,4,23.4,0,23.4,16,0,1.0,20
17,6,0,0,23.68,0,23.68,17,0,1.0,20
18,6,0,1,17.91,0,17.91,18,0,1.0,20
19,2,0,0,5.24,0,5.24,19,0,1.0,20
20,4,0,4,15.86,0,15.86,20,0,1.0,20
21,2,0,1,10.25,0,10.25,21,0,1.0,20
22,1,0,2,6.42,0,6.42,22,0,1.0,20
23,2,0,2,10.76,0,10.76,23,0,1.0,20
24,1,0,3,11.17,0,11.17,24,0,1.0,20
25,3,0,5,16.75,0,16.75,25,0,1.0,20
26,6,0,2,22.8,0,22.8,26,0,1.0,20
27,2,0,3,9.61,0,9.61,27,0,1.0,20
28,2,0,4,13.58,0,13.58,28,0,1.0,20
29,7,0,0,17.0,0,17.0,29,0,0,20
30,1,0,4,13.94,0,13.94,30,0,1.0,20
