idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,3,0,0,8.82,0,8.82,1,0,1.0,20
2,3,0,1,9.37,0,9.37,2,0,1.0,20
3,6,0,0,19.16,0,19.16,3,0,1.0,20
4,6,0,1,13.96,0,13.96,4,0,1.0,20
5,6,0,2,17.27,0,17.27,5,0,1.0,20
6,9,0,0,20.03,0,20.03,6,0,0,20
7,6,0,3,16.68,0,16.68,7,0,1.0,20
8,8,0,0,22.36,0,22.36,8,0,1.0,20
9,8,0,1,22.15,0,22.15,9,0,1.0,20
10,1,0,0,7.7,0,7.7,10,0,1.0,20
11,7,0,0,17.1,0,17.1,11,0,1.0,20
12,8,0,2,21.15,0,21.15,12,0,1.0,20
13,3,0,2,11.51,0,11.51,13,0,1.0,20
14,5,0,0,16.69,0,16.69,14,0,1.0,20
15,6,0,4,16.07,0,16.07,15,0,1.0,20
16,7,0,1,19.01,0,19.01,16,0,1.0,20
17,1,0,1,5.54,0,5.54,17,0,1.0,20
18,7,0,2,17.6,0,17.6,18,0,1.0,20
19,4,0,0,5.62,0,5.62,19,0,1.0,20
20,4,0,1,12.95,0,12.95,20,0,1.0,20
21,7,0,3,17.25,0,17.25,21,0,1.0,20
22,5,0,1,13.7,0,13.7,22,0,1.0,20
23,1,0,2,8.3,0,8.3,23,0,1.0,20
24,4,0,2,13.75,0,13.75,24,0,1.0,20
25,2,0,0,5.64,0,5.64,25,0,0,20
26,8,0,3,22.43,0,22.43,26,0,1.0,20
27,5,0,2,13.87,0,13.87,27,0,1.0,20
28,1,0,3,8.34,0,8.34,28,0,1.0,20
29,10,0,0,23.94,0,23.94,29,0,0,20
30,7,0,4,17.07,0,17.07,30,0,1.0,20
31,3,0,3,12.34,0,12.34,31,0,1.0,20
32,8,0,4,22.35,0,22.35,32,0,1.0,20
33,9,0,1,23.71,0,23.71,33,0,1.0,20
34,5,0,3,16.27,0,16.27,34,0,1.0,20
35,4,0,3,10.85,0,10.85,35,0,1.0,20
36,3,0,4,11.51,0,11.51,36,0,1.0,20
37,6,0,5,18.73,0,18.73,37,0,1.0,20
38,2,0,1,6.67,0,6.67,38,0,1.0,20
39,2,0,2,9.72,0,9.72,39,0,1.0,20
40,9,0,2,20.62,0,20.62,40,0,1.0,20
41,3,0,5,10.32,0,10.32,41,0,1.0,20
42,2,0,3,9.46,0,9.46,42,0,1.0,20
43,4,0,4,11.51,0,11.51,43,0,1.0,20
44,2,0,4,9.43,0,9.43,44,0,1.0,20
45,1,0,4,6.6,0,6.6,45,0,1.0,20
46,2,0,5,9.41,0,9.41,46,0,1.0,20
47,7,0,5,18.62,0,18.62,47,0,1.0,20
48,5,0,4,12.62,0,12.62,48,0,1.0,20
49,5,0,5,14.94,0,14.94,49,0,1.0,20
50,4,0,5,12.57,0,12.57,50,0,1.0,20
