idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,10,0,0,23.95,0,23.95,1,0,1.0,20
2,4,0,0,9.15,0,9.15,2,0,1.0,20
3,8,0,0,20.81,0,20.81,3,0,1.0,20
4,7,0,0,22.08,0,22.08,4,0,1.0,20
5,4,0,1,9.11,0,9.11,5,0,1.0,20
6,8,0,1,19.37,0,19.37,6,0,1.0,20
7,4,0,2,13.08,0,13.08,7,0,1.0,20
8,4,0,3,13.74,0,13.74,8,0,1.0,20
9,6,0,0,18.88,0,18.88,9,0,1.0,20
10,8,0,2,20.47,0,20.47,10,0,1.0,20
11,6,0,1,16.69,0,16.69,11,0,1.0,20
12,3,0,0,5.79,0,5.79,12,0,1.0,20
13,4,0,4,10.45,0,10.45,13,0,1.0,20
14,7,0,1,15.11,0,15.11,14,0,1.0,20
15,5,0,0,14.32,0,14.32,15,0,1.0,20
16,8,0,3,21.67,0,21.67,16,0,1.0,20
17,5,0,1,12.62,0,12.62,17,0,1.0,20
18,3,0,1,8.09,0,8.09,18,0,1.0,20
19,5,0,2,12.88,0,12.88,19,0,1.0,20
20,7,0,2,18.56,0,18.56,20,0,1.0,20
21,3,0,2,8.24,0,8.24,21,0,1.0,20
22,3,0,3,8.56,0,8.56,22,0,1.0,20
23,5,0,3,12.3,0,12.3,23,0,1.0,20
24,7,0,3,17.44,0,17.44,24,0,1.0,20
25,6,0,2,12.16,0,12.16,25,0,1.0,20
26,2,0,0,7.1,0,7.1,26,0,1.0,20
27,6,0,3,18.01,0,18.01,27,0,1.0,20
28,6,0,4,19.16,0,19.16,28,0,1.0,20
29,6,0,5,17.39,0,17.39,29,0,1.0,20
30,5,0,4,14.06,0,14.06,30,0,1.0,20
31,7,0,4,18.38,0,18.38,31,0,1.0,20
32,8,0,4,21.86,0,21.86,32,0,1.0,20
33,5,0,5,14.1,0,14.1,33,0,1.0,20
34,2,0,1,6.11,0,6.11,34,0,1.0,20
35,9,0,0,19.62,0,19.62,35,0,1.0,20
36,1,0,0,5.05,0,5.05,36,0,1.0,20
37,10,0,1,20.67,0,20.67,37,0,1.0,20
38,4,0,5,13.84,0,13.84,38,0,1.0,20
39,3,0,4,8.44,0,8.44,39,0,1.0,20
40,2,0,2,8.26,0,8.26,40,0,1.0,20
41,2,0,3,8.18,0,8.18,41,0,1.0,20
42,2,0,4,10.99,0,10.99,42,0,1.0,20
43,1,0,1,5.75,0,5.75,43,0,1.0,20
44,9,0,1,15.32,0,15.32,44,0,1.0,20
45,2,0,5,10.83,0,10.83,45,0,1.0,20
46,1,0,2,8.52,0,8.52,46,0,1.0,20
47,9,0,2,15.36,0,15.36,47,0,1.0,20
48,3,0,5,9.99,0,9.99,48,0,1.0,20
49,7,0,5,21.67,0,21.67,49,0,1.0,20
50,1,0,3,5.28,0,5.28,50,0,1.0,20
