idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,8,0,0,21.94,0,21.94,1,0,1.0,20
2,3,0,0,5.32,0,5.32,2,0,0,20
3,7,0,0,20.58,0,20.58,3,0,1.0,20
4,5,0,0,14.87,0,14.87,4,0,1.0,20
5,5,0,1,14.63,0,14.63,5,0,1.0,20
6,4,0,0,14.09,0,14.09,6,0,1.0,20
7,3,0,1,11.9,0,11.9,7,0,1.0,20
8,5,0,2,14.84,0,14.84,8,0,1.0,20
9,7,0,1,19.21,0,19.21,9,0,1.0,20
10,8,0,1,22.22,0,22.22,10,0,1.0,20
11,3,0,2,10.12,0,10.12,11,0,1.0,20
12,10,0,0,23.56,0,23.56,12,0,1.0,20
13,2,0,0,7.04,0,7.04,13,0,1.0,20
14,7,0,2,18.8,0,18.8,14,0,1.0,20
15,8,0,2,22.84,0,22.84,15,0,1.0,20
16,9,0,0,22.21,0,22.21,16,0,1.0,20
17,8,0,3,21.69,0,21.69,17,0,1.0,20
18,7,0,3,19.41,0,19.41,18,0,1.0,20
19,4,0,1,12.67,0,12.67,19,0,1.0,20
20,4,0,2,13.23,0,13.23,20,0,1.0,20
21,5,0,3,16.6,0,16.6,21,0,1.0,20
22,1,0,0,5.7,0,5.7,22,0,0,20
23,2,0,1,6.45,0,6.45,23,0,1.0,20
24,10,0,1,21.73,0,21.73,24,0,1.0,20
25,9,0,1,22.33,0,22.33,25,0,1.0,20
26,1,0,1,7.53,0,7.53,26,0,1.0,20
27,8,0,4,22.41,0,22.41,27,0,1.0,20
28,2,0,2,8.51,0,8.51,28,0,1.0000000000000002,20
29,4,0,3,13.0,0,13.0,29,0,1.0,20
30,1,0,2,7.54,0,7.54,30,0,1.0,20
31,3,0,3,11.28,0,11.28,31,0,1.0,20
32,4,0,4,14.34,0,14.34,32,0,1.0,20
33,6,0,0,16.94,0,16.94,33,0,1.0,20
34,2,0,3,8.41,0,8.41,34,0,1.0,20
35,9,0,2,20.63,0,20.63,35,0,1.0,20
36,9,0,3,23.2,0,23.2,36,0,1.0,20
37,6,0,1,18.48,0,18.48,37,0,1.0,20
38,5,0,4,15.68,0,15.68,38,0,1.0,20
39,7,0,4,19.96,0,19.96,39,0,1.0,20
40,3,0,4,11.49,0,11.49,40,0,1.0,20
41,4,0,5,13.31,0,13.31,41,0,1.0,20
42,3,0,5,10.01,0,10.01,42,0,1.0,20
43,2,0,4,10.25,0,10.25,43,0,1.0,20
44,5,0,5,16.38,0,16.38,44,0,1.0,20
45,1,0,3,6.47,0,6.47,45,0,1.0,20
46,6,0,2,17.48,0,17.48,46,0,1.0,20
47,6,0,3,21.26,0,21.26,47,0,1.0,20
48,6,0,4,14.48,0,14.48,48,0,1.0,20
49,1,0,4,8.36,0,8.36,49,0,1.0,20
50,2,0,5,8.85,0,8.85,50,0,0.9999999999999992,20
