idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,7,0,0,17.62,0,17.62,1,0,1.0,20
2,3,0,0,9.28,0,9.28,2,0,1.0,20
3,4,0,0,10.45,0,10.45,3,0,1.0,20
4,5,0,0,16.15,0,16.15,4,0,1.0,20
5,3,0,1,5.99,0,5.99,5,0,1.0,20
6,9,0,0,19.67,0,19.67,6,0,1.0,20
7,8,0,0,22.88,0,22.88,7,0,1.0,20
8,9,0,1,18.86,0,18.86,8,0,1.0,20
9,4,0,1,5.7,0,5.7,9,0,1.0,20
10,8,0,1,20.98,0,20.98,10,0,1.0,20
11,7,0,1,18.01,0,18.01,11,0,1.0,20
12,3,0,2,13.96,0,13.96,12,0,1.0,20
13,4,0,2,13.73,0,13.73,13,0,1.0,20
14,2,0,0,5.9,0,5.9,14,0,1.0,20
15,6,0,0,16.65,0,16.65,15,0,1.000000000000206,20
16,5,0,1,12.91,0,12.91,16,0,1.0,20
17,5,0,2,13.09,0,13.09,17,0,1.0,20
18,1,0,0,5.46,0,5.46,18,0,1.0,20
19,5,0,3,15.06,0,15.06,19,0,1.0,20
20,4,0,3,13.91,0,13.91,20,0,1.0,20
21,8,0,2,20.76,0,20.76,21,0,1.0,20
22,10,0,0,23.21,0,23.21,22,0,1.0,20
23,2,0,1,5.27,0,5.27,23,0,1.0,20
24,3,0,3,11.34,0,11.34,24,0,1.0,20
25,6,0,1,17.44,0,17.44,25,0,1.000000000000206,20
26,2,0,2,5.2,0,5.2,26,0,1.0,20
27,7,0,2,18.31,0,18.31,27,0,1.0,20
28,8,0,3,21.36,0,21.36,28,0,1.0,20
29,2,0,3,8.05,0,8.05,29,0,1.0,20
30,4,0,4,12.75,0,12.75,30,0,1.0,20
31,2,0,4,7.73,0,7.73,31,0,1.0,20
32,4,0,5,13.45,0,13.45,32,0,1.0,20
33,7,0,3,17.5,0,17.5,33,0,1.0,20
34,7,0,4,17.23,0,17.23,34,0,1.0,20
35,10,0,1,16.56,0,16.56,35,0,1.0,20
36,1,0,1,6.42,0,6.42,36,0,1.0,20
37,6,0,2,16.77,0,16.77,37,0,1.000000000000206,20
38,1,0,2,6.07,0,6.07,38,0,1.0,20
39,8,0,4,20.98,0,20.98,39,0,1.0000000000001723,20
40,9,0,2,20.83,0,20.83,40,0,1.0,20
41,5,0,4,15.28,0,15.28,41,0,1.0,20
42,5,0,5,14.72,0,14.72,42,0,1.0,20
43,9,0,3,22.72,0,22.72,43,0,1.0,20
44,6,0,3,17.24,0,17.24,44,0,1.0000000000001645,20
45,3,0,4,10.9,0,10.9,45,0,1.0,20
46,6,0,4,15.55,0,15.55,46,0,1.0000000000001645,20
47,1,0,3,6.72,0,6.72,47,0,1.0,20
48,3,0,5,9.93,0,9.93,48,0,1.0,20
49,1,0,4,9.15,0,9.15,49,0,1.0,20
50,2,0,5,5.24,0,5.24,50,0,1.0,20
