idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,6,0,0,14.99,0,14.99,1,0,1.0,20
2,1,0,0,7.7,0,7.7,2,0,1.0,20
3,8,0,0,23.39,0,23.39,3,0,1.0,20
4,10,0,0,23.98,0,23.98,4,0,0,20
5,7,0,0,19.77,0,19.77,5,0,1.0,20
6,3,0,0,12.04,0,12.04,6,0,1.0,20
7,4,0,0,14.0,0,14.0,7,0,1.0,20
8,3,0,1,10.07,0,10.07,8,0,1.0,20
9,8,0,1,20.35,0,20.35,9,0,1.0,20
10,6,0,1,17.43,0,17.43,10,0,1.0,20
11,7,0,1,21.35,0,21.35,11,0,1.0,20
12,9,0,0,22.1,0,22.1,12,0,1.0,20
13,4,0,1,11.21,0,11.21,13,0,1.0,20
14,3,0,2,9.5,0,9.5,14,0,1.0,20
15,6,0,2,19.29,0,19.29,15,0,1.0,20
16,5,0,0,15.97,0,15.97,16,0,1.0,20
17,3,0,3,10.98,0,10.98,17,0,1.0,20
18,9,0,1,23.67,0,23.67,18,0,1.0,20
19,2,0,0,6.57,0,6.57,19,0,1.0,20
20,5,0,1,15.19,0,15.19,20,0,1.0,20
21,4,0,2,14.05,0,14.05,21,0,1.0,20
22,6,0,3,18.0,0,18.0,22,0,1.0,20
23,2,0,1,5.41,0,5.41,23,0,1.0,20
24,3,0,4,10.65,0,10.65,24,0,1.0,20
25,5,0,2,15.3,0,15.3,25,0,1.0,20
26,1,0,1,7.27,0,7.27,26,0,1.0,20
27,1,0,2,6.69,0,6.69,27,0,1.0,20
28,8,0,2,23.14,0,23.14,28,0,1.0,20
29,2,0,2,8.99,0,8.99,29,0,1.0,20
30,5,0,3,16.99,0,16.99,30,0,1.0,20
31,7,0,2,19.61,0,19.61,31,0,1.0,20
32,4,0,3,13.48,0,13.48,32,0,1.0,20
33,5,0,4,14.93,0,14.93,33,0,1.0,20
34,3,0,5,11.84,0,11.84,34,0,1.0,20
35,7,0,3,17.36,0,17.36,35,0,1.0,20
36,2,0,3,9.32,0,9.32,36,0,1.0,20
37,2,0,4,8.66,0,8.66,37,0,1.0,20
38,6,0,4,17.63,0,17.63,38,0,1.0,20
39,1,0,3,7.29,0,7.29,39,0,1.0,20
40,6,0,5,18.93,0,18.93,40,0,1.0,20
41,5,0,5,16.79,0,16.79,41,0,1.0,20
42,9,0,2,22.54,0,22.54,42,0,1.0,20
43,4,0,4,12.99,0,12.99,43,0,1.0,20
44,8,0,3,19.92,0,19.92,44,0,1.0,20
45,7,0,4,19.81,0,19.81,45,0,1.0,20
46,1,0,4,6.81,0,6.81,46,0,1.0,20
47,8,0,4,22.99,0,22.99,47,0,1.0,20
48,2,0,5,9.88,0,9.88,48,0,1.0,20
49,1,0,5,6.67,0,6.67,49,0,1.0,20
50,4,0,5,14.11,0,14.11,50,0,1.0,20
