idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,1,0,0,5.98,0,5.98,1,0,1.0,20
2,8,0,0,23.5,0,23.5,2,0,1.0,20
3,3,0,0,11.86,0,11.86,3,0,1.0,20
4,4,0,0,13.65,0,13.65,4,0,1.0,20
5,4,0,1,11.89,0,11.89,5,0,1.0,20
6,9,0,0,23.05,0,23.05,6,0,1.0,20
7,5,0,0,16.23,0,16.23,7,0,1.0,20
8,3,0,1,9.93,0,9.93,8,0,1.0,20
9,1,0,1,5.91,0,5.91,9,0,1.0,20
10,7,0,0,21.43,0,21.43,10,0,1.0,20
11,5,0,1,14.11,0,14.11,11,0,1.0,20
12,2,0,0,6.39,0,6.39,12,0,1.0,20
13,6,0,0,17.6,0,17.6,13,0,1.0,20
14,4,0,2,11.26,0,11.26,14,0,1.0,20
15,1,0,2,8.9,0,8.9,15,0,1.0,20
16,7,0,1,21.09,0,21.09,16,0,1.0,20
17,8,0,1,23.93,0,23.93,17,0,1.0,20
18,6,0,1,19.27,0,19.27,18,0,1.0,20
19,8,0,2,23.02,0,23.02,19,0,1.0,20
20,7,0,2,20.38,0,20.38,20,0,1.0,20
21,8,0,3,23.54,0,23.54,21,0,1.0,20
22,5,0,2,13.84,0,13.84,22,0,1.0,20
23,9,0,1,22.25,0,22.25,23,0,1.0,20
24,7,0,3,19.94,0,19.94,24,0,1.0,20
25,7,0,4,20.84,0,20.84,25,0,1.0,20
26,2,0,1,6.21,0,6.21,26,0,1.0,20
27,6,0,2,19.21,0,19.21,27,0,1.0,20
28,4,0,3,14.85,0,14.85,28,0,1.0,20
29,2,0,2,9.32,0,9.32,29,0,1.0,20
30,5,0,3,15.61,0,15.61,30,0,1.0,20
31,3,0,2,11.59,0,11.59,31,0,1.0,20
32,3,0,3,12.3,0,12.3,32,0,1.0,20
33,4,0,4,13.43,0,13.43,33,0,1.0,20
34,3,0,4,11.78,0,11.78,34,0,1.0,20
35,6,0,3,19.42,0,19.42,35,0,1.0,20
36,9,0,2,23.64,0,23.64,36,0,1.0,20
37,5,0,4,15.81,0,15.81,37,0,1.0,20
38,6,0,4,17.67,0,17.67,38,0,1.0,20
39,2,0,3,9.87,0,9.87,39,0,1.0,20
40,3,0,5,11.11,0,11.11,40,0,1.0,20
41,10,0,0,23.97,0,23.97,41,0,0,20
42,2,0,4,8.21,0,8.21,42,0,1.0,20
43,4,0,5,14.42,0,14.42,43,0,1.0,20
44,7,0,5,19.72,0,19.72,44,0,1.0,20
45,1,0,3,9.66,0,9.66,45,0,1.0,20
46,8,0,4,23.32,0,23.32,46,0,1.0,20
47,6,0,5,19.04,0,19.04,47,0,1.0,20
48,5,0,5,15.98,0,15.98,48,0,1.0,20
49,1,0,4,8.13,0,8.13,49,0,1.0,20
50,2,0,5,8.48,0,8.48,50,0,1.0,20
