idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,5,0,0,17.31,0,17.31,1,0,1.0,20
2,10,0,0,23.97,0,23.97,2,0,1.0,20
3,2,0,0,5.36,0,5.36,3,0,1.0,20
4,3,0,0,11.2,0,11.2,4,0,1.0,20
5,3,0,1,11.88,0,11.88,5,0,1.0,20
6,3,0,2,10.67,0,10.67,6,0,1.0,20
7,9,0,0,23.1,0,23.1,7,0,1.0,20
8,6,0,0,20.11,0,20.11,8,0,1.0,20
9,4,0,0,7.6,0,7.6,9,0,1.0,20
10,8,0,0,22.1,0,22.1,10,0,1.0,20
11,5,0,1,14.68,0,14.68,11,0,1.0,20
12,6,0,1,20.23,0,20.23,12,0,1.0,20
13,8,0,1,21.69,0,21.69,13,0,1.0,20
14,4,0,1,12.37,0,12.37,14,0,1.0,20
15,3,0,3,12.14,0,12.14,15,0,1.0,20
16,7,0,0,20.18,0,20.18,16,0,1.0,20
17,4,0,2,14.5,0,14.5,17,0,1.0,20
18,3,0,4,10.72,0,10.72,18,0,1.0,20
19,5,0,2,14.97,0,14.97,19,0,1.0,20
20,5,0,3,18.72,0,18.72,20,0,1.0,20
21,4,0,3,12.48,0,12.48,21,0,1.0,20
22,2,0,1,5.35,0,5.35,22,0,1.0,20
23,5,0,4,19.13,0,19.13,23,0,1.0,20
24,2,0,2,9.6,0,9.6,24,0,1.0,20
25,7,0,1,20.66,0,20.66,25,0,1.0,20
26,7,0,2,21.0,0,21.0,26,0,1.0,20
27,6,0,2,19.61,0,19.61,27,0,1.0,20
28,7,0,3,23.49,0,23.49,28,0,1.0,20
29,4,0,4,14.3,0,14.3,29,0,1.0,20
30,1,0,0,7.15,0,7.15,30,0,1.0,20
31,2,0,3,8.97,0,8.97,31,0,1.0,20
32,1,0,1,5.22,0,5.22,32,0,1.0,20
33,7,0,4,23.92,0,23.92,33,0,1.0,20
34,9,0,1,21.68,0,21.68,34,0,1.0,20
35,9,0,2,23.51,0,23.51,35,0,1.0,20
36,8,0,2,20.23,0,20.23,36,0,1.0,20
37,4,0,5,12.7,0,12.7,37,0,1.0,20
38,1,0,2,6.92,0,6.92,38,0,1.0,20
39,9,0,3,21.77,0,21.77,39,0,1.0,20
40,6,0,3,18.06,0,18.06,40,0,1.0,20
41,1,0,3,6.48,0,6.48,41,0,1.0,20
42,5,0,5,18.79,0,18.79,42,0,1.0,20
43,2,0,4,9.34,0,9.34,43,0,1.0,20
44,8,0,3,23.74,0,23.74,44,0,1.0,20
45,1,0,4,5.47,0,5.47,45,0,1.0,20
46,3,0,5,11.27,0,11.27,46,0,1.0,20
47,2,0,5,11.77,0,11.77,47,0,1.0,20
48,8,0,4,22.15,0,22.15,48,0,1.0,20
49,10,0,1,19.43,0,19.43,49,0,1.0,20
50,6,0,4,20.37,0,20.37,50,0,1.0,20
